총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.0,매커스(주),2020. 07,2점,"""작지만 강한기업 유통업체로서 기반이 탄탄하나 기존 인원들의 텃새가 있음""",무역품목 자체의 희소성과 독점계약으로 인해 회사가 탄탄함,영업에 대한 철저한 결과주의와 경쟁정책이 심하며 신규사업부의 경우 맨땅에 헤딩 영업임,기존 직원들이 가지고 있는 영업권이나 타 직원에 대한 배려가 필요함
날 괴롭힌 삭제된 댓글,매커스(주),2020. 07,,,,,
날 괴롭힌 삭제된 댓글,매커스(주),2020. 07,,,,,
날 괴롭힌 삭제된 댓글,매커스(주),2020. 07,,,,,
날 괴롭힌 삭제된 댓글,매커스(주),2020. 07,,,,,
3.0,(주)삼화네트웍스,2021. 07,3점,"""체계가 없지만 돈은 잘버는곳
체계가 없지만 회사는 부자인곳""","업무 자체는 재밌다
드라마 제작 자체도 재밌고 해외판권판매 업무도 재밌었다
연예인도 많이 본다","체계가 덜 잡혀서 올드한 분위기
동네 구멍가게 같은 느낌
아마 지금은 더 나아졌지 싶긴하다.",부디 신회장님이 세운 신화를 이어가길
3.0,(주)삼화네트웍스,2021. 07,4점,"""미술팀 업무 자체가 워낙 하드코어라 주말출근, 새벽까지 야근, 당일날 지방 출장 통보, 기타등등 극단적인 노동환경은 모두 겪었습니다. 하지만 삼화의 문제라기 보단 드라마 미술팀 제작 환경 자체의 문제라는 생각이 듭니다.""",강압적이고 폭력적인 상사의 행태 같은건 없었습니다. 자유로운 분위기 였습니다. 상황이 모두를 힘들게 했을뿐..,현실적으로 인원에 비해 너무 많은 양의 작품을 진행 합니다. 결정권자가 부족한 상태에서 막내급 팀원들이 우왕좌왕하는 경우가 많았습니다.,"현실성있게 일을 받고, 경력직을 월급을 올리던 어떻게든 더 뽑아서 일이 굴러가게끔 해줬으면 합니다."
3.0,(주)삼화네트웍스,2021. 07,3점,"""수평적 구조인듯 보이는 수직적 분위기.
유한 듯 하지만 다소 딱딱한 업무 환경.
복합 엔터회사 중에서는 유한편에 속하는 듯함.""","업무 분담 체계가 확실함. 자기분야 깊게 연구 가능.
연차 월차 사용이 용이 함. 다소 자유로운 업무 환경.
쾌적한 업무 환경.","자기계발 비용지원이 아쉬움.
부서에 따라 젊은 꼰대가 있을 수 있음.","도서지원, 자기계발 지원금 등 기존 의 복지+ 추가적으로 더욱 신경 써 주었으면 함."
3.0,(주)삼화네트웍스,2021. 07,2점,"""가족경영이다. 가족이 경영하는 회사에 가지말라는 이유는 다 있다""","업무내용은 꽤 흥미로운게 많았다. 다만, 사수를 잘만나야한다는 필수요소가 따라온다. 난 사수를 잘못만났었다.",실제 경영능력과 상관없이 가족이 경영한다. 사내 정치가 존재한다. 직원들은 다 좋았지만....,전문경영인을 채용하시기바랍니다. 남아있는 애정으로 드릴 말씀은 여기까지입니다.
날 괴롭힌 삭제된 댓글,(주)삼화네트웍스,2021. 07,,,,,
2.6,(주)와이비엠넷,2022. 08,2점,"""고인물들이 판을치고 변화와 혁신이 없는 기업
우하향 그래프를 그리는 기업""",판교에서 근무 가능했으나 현재는 종로 사옥으로 다 이전했음,"염전 수준의 기업 복지, 낮은 연봉테이블, 커리어 전환 불가","혁신과 변화에 좀 더 신경을 써야함.
이미 인재들은 다 떠났고 고인물들만 남았음"
2.6,(주)와이비엠넷,2022. 08,2점,"""학원계 대기업이지만 체계적이지 못함
그래서 그냥 주먹구구식으로 돌아감""","스케쥴에 관해서 나름 관대함 그리규
소통이 막혀있지는 않음","가장 중요한 페이 격차가
너무나도 심각해서 살아남기 아랴움","적당한 기본 페이를 제공하는 것이
기본 인권을 위해서라도"
