총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.2,위지트(주),2022. 06,4점,"""자유로운 분위기 안에서 본인 할 일만 하면 최소 5년 이상은 꾸준하게 잘 다닐 수 있으며, 중소기업이지만 거래처가 대기업이라 그런지 복지 시스템적인 부분에서 많이 발전하려고 하는 마인드를 가지고 있음""","연차 자유로움, 구내식당 밥 맛있음, 딱히 모난 사람이 없음(사바사), 위치 역세권, 칼퇴 가능, 복지가 좋음(장기근무자 해당)","장기 근무자에게만 좋은 복지 시스템, 주차 불편, 딱히 없음",지금처럼 늘 직원들과 자주적인 소통으로 수직적 구조가 아닌 수평적 구조를 만들어 모두가 계속해서 근무하고 싶은 회사를 만드셨으면 좋겠습니다.
3.2,위지트(주),2022. 05,3점,"""고정 클라이언트가 있어 망하지는 않는 회사임""",칼퇴 가능하고 분위기는 나쁘지않음. 타회사와는 다르게 회의 분위기도 나름 부드럽다. 업무강도가 강하지않음,장래성이 없음. 한 고객사에 의해 좌지우지되는 경향이 있음. 신규 사업에 투자하고 있지만 쉽지 않아 보임,임원진들의 합리적인 판단과 실무진들을 위한 경영을 했으면 좋겠음
3.2,위지트(주),2022. 02,4점,"""LCD시장의 호황기는 지나가 매출이 떨어지는 추세나 신규사업 등 반등여지 충분, 오너의 자금력 또한 우수하여 자회사도 여럿""","연차사용 자유로움
많은 자회사
급여 지연 일체없음
자신의 역량을 펼치기 좋은 회사","부서간 충돌 심함
고인물 많고 신입사원 경력이든 신입이든 무시하는 습성이큼","신규사업 개발필요
사내 인원의 개혁이 필요
고인물 너무많음"
3.2,위지트(주),2022. 02,1점,"""말들이 많고 눈치가 많이 보이는 회사. 오래된 사람만 편한 회사""",연차를 자유롭게 사용할 수 있다. 회사 위치가 좋다. 점심시간이 보장되어있다.,개인주의임. 각자 신경쓰지 않으려하고 내 일이 아니라고 생각함. 바쁜 사람만 바쁘고 한가한 사람은 한가한데 바쁜척한다.,군대문화를 줄여줬음 좋겠다. 모든 직원의 얘기를 들어줬으면 좋을 것 같다.
3.2,위지트(주),2022. 02,5점,"""보다 자유로운 분위기 내 주어진 자기 할 일만 잘 하면 편안하고 잘 다닐 수 있는 곳""","구내식당 맛있어요, 대기업의 환경을 많이 따라가려고 하는 듯 보입니다. 법정공휴일 대체휴일 무조건 다 쉬고, 억압받지 않는 자유로운 분위기 속에서 본인 할 일만 잘 하면 크게 문제없이 잘 다닐 수 있어요. 역세권 위치에요 나름..",갓 입사한 신입에 비해 근속년수 좀 채운 사람들에게만 좋은 복지시스템이 살짝 아쉽습니다.,딱히 없습니다. 지금처럼 회사를 좋은 방향으로 더욱 발전시켜주세요!
3.2,위지트(주),2022. 06,4점,"""자유로운 분위기 안에서 본인 할 일만 하면 최소 5년 이상은 꾸준하게 잘 다닐 수 있으며, 중소기업이지만 거래처가 대기업이라 그런지 복지 시스템적인 부분에서 많이 발전하려고 하는 마인드를 가지고 있음""","연차 자유로움, 구내식당 밥 맛있음, 딱히 모난 사람이 없음(사바사), 위치 역세권, 칼퇴 가능, 복지가 좋음(장기근무자 해당)","장기 근무자에게만 좋은 복지 시스템, 주차 불편, 딱히 없음",지금처럼 늘 직원들과 자주적인 소통으로 수직적 구조가 아닌 수평적 구조를 만들어 모두가 계속해서 근무하고 싶은 회사를 만드셨으면 좋겠습니다.
3.2,위지트(주),2022. 05,3점,"""고정 클라이언트가 있어 망하지는 않는 회사임""",칼퇴 가능하고 분위기는 나쁘지않음. 타회사와는 다르게 회의 분위기도 나름 부드럽다. 업무강도가 강하지않음,장래성이 없음. 한 고객사에 의해 좌지우지되는 경향이 있음. 신규 사업에 투자하고 있지만 쉽지 않아 보임,임원진들의 합리적인 판단과 실무진들을 위한 경영을 했으면 좋겠음
3.2,위지트(주),2022. 02,4점,"""LCD시장의 호황기는 지나가 매출이 떨어지는 추세나 신규사업 등 반등여지 충분, 오너의 자금력 또한 우수하여 자회사도 여럿""","연차사용 자유로움
많은 자회사
급여 지연 일체없음
자신의 역량을 펼치기 좋은 회사","부서간 충돌 심함
고인물 많고 신입사원 경력이든 신입이든 무시하는 습성이큼","신규사업 개발필요
사내 인원의 개혁이 필요
고인물 너무많음"
3.2,위지트(주),2022. 02,1점,"""말들이 많고 눈치가 많이 보이는 회사. 오래된 사람만 편한 회사""",연차를 자유롭게 사용할 수 있다. 회사 위치가 좋다. 점심시간이 보장되어있다.,개인주의임. 각자 신경쓰지 않으려하고 내 일이 아니라고 생각함. 바쁜 사람만 바쁘고 한가한 사람은 한가한데 바쁜척한다.,군대문화를 줄여줬음 좋겠다. 모든 직원의 얘기를 들어줬으면 좋을 것 같다.
3.2,위지트(주),2022. 02,5점,"""보다 자유로운 분위기 내 주어진 자기 할 일만 잘 하면 편안하고 잘 다닐 수 있는 곳""","구내식당 맛있어요, 대기업의 환경을 많이 따라가려고 하는 듯 보입니다. 법정공휴일 대체휴일 무조건 다 쉬고, 억압받지 않는 자유로운 분위기 속에서 본인 할 일만 잘 하면 크게 문제없이 잘 다닐 수 있어요. 역세권 위치에요 나름..",갓 입사한 신입에 비해 근속년수 좀 채운 사람들에게만 좋은 복지시스템이 살짝 아쉽습니다.,딱히 없습니다. 지금처럼 회사를 좋은 방향으로 더욱 발전시켜주세요!
