총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.3,(주)시너지이노베이션,2021. 07,1점,"""이사진은 좋고 직원들은 노예인곳 야근과 특근이 일상인곳""",전문적인 능력없어도 모든일을 소화가능함. 다만 그뿐임 누구나 할수있는일,경영에서 터무니없는 요구가 잦음 야근과 특근을 하지 않으면 소화하기 어려운 업무량,거래처 생각도 좋으나 자회사 직원들 생각을 좀 해줬으면 함
2.3,(주)시너지이노베이션,2021. 07,1점,"""배울거는 크게 없지만 편하게 일하기에는 좋은 회사입니다.""","코로나 특수로 수혜를 입고있는 기업
업무가 어렵지 않고 화학,철강,사출 등 타 공장에 비하면 생각보다 삶의 질이 괜찮음
소소한 복지가 의외로 있음","배울게 없고 임금이 낮은편입니다 그리고 부드럽지 못한 관리로 인해서 업무 분배와 효율이 썩 좋지 못한거 같고 이모님들 말고는 장기 근속자 비율 낮습니다.
보여주기 식으로 진행하는게 많아서 이래도 되나 싶을정도인 상황이 가끔 있는데
사람들이 별로 신경을 안 씁니다.
회식을 했을때 분위기가 좋지 않았습니다.",위아래 전체적으로 기본적인게 안지켜지는 경우가 많은데 경영진 선에서 관리감독에 신경을 쓰셔야 하지 않을가요?
2.3,(주)시너지이노베이션,2020. 11,3점,"""업계에선 점유율 꾀높고 인정받으나 최고의 위치를 지키기위해 더 초심을 잃지말아야 함""","성과에 대한 보답있음. 야근 거의 없음.특근수당 있음.기본급
적으나 나름 소소한 복지 있음",사내정치 있음. 겨울에 눈 많이 오면 출근하기 힘듬..,초심의 마음으로 경영해 주시길.. 복지에 더 신경 써 주세요
2.3,(주)시너지이노베이션,2020. 10,5점,"""인격적인 대우, 넉넉한 근무 환경, 여유있는 사내 분위기 나쁘지 않았습니다""",인격적인 대우로 서로 존중하며 일하는 사내 분위기가 좋습니다.,"단순 업무 보고에 잡힌 체계가 생각보다 까다롭습니다.
그래도 전반적으로 나쁘지 않습니다.",따로 없습니다. 지금처럼 꾸준히 번창하시길 바랍니다.
2.3,(주)시너지이노베이션,2020. 08,2점,"""업무의 강도는 높지 않음 임원진들의 갈피를 잡지 못하는 경영 정책""",업무의 범위를 특정짓지 않아 넓은 범위의 업무를 진행해볼 수 있음,업무위 범위는 넓으나 단순업무 반복진행과 일부 특정 임원들의 정책 결정에 따라 회사의 방향성이 크게 바뀜 하지만 그 결정이 회사 발전에 실효성이 있지 않음.,GMP 전문 경영인을 고용하여 관리를 하시는게 현재보다 훨씬 나은 선택을 이룰수 있을것 같습니다
2.3,(주)시너지이노베이션,2020. 07,1점,"""업무시간,노동강도 등 워라밸 soso 나머지는 bad""","야근이 많은편은 아니고 일이 누구나 할수있을만큼 쉽고 노동강도가 낮음
생각보다 괜찮은 사람이 많고 잘해주는 사람들도 많음","직원들끼리 현직자퇴사자 뒷 이야기를 참 많이하고 개인적으로 싫은사람 이미지를
업무와 상관없이 최대한 깍아먹으려함

열심히 일하면 다른 사람은 화장실가서 농땡이부림,장기근속자는 이모님 몇명말고는 없음

관리자가 목소리만 큰데 일은 좀 못해서 중간관리자가 거의 다 처리하는거 같음

성폭력예방교육 등 아주기초적인 인성교육을 출석체크만 하고 제대로 안하는거 같음

공장들 중에서 일이 편하기는 하나 연봉이 매우낮음

구내식당이 불만족스러움

전체적으로 무언가 잘 지켜지고 있는 집단이 아님",연차 사용하는데 회사 일정에 어느정도 맞춰야하고 관리자 눈치를 봐야하는거 개선하고. 면접볼때 직원들 인성을 꼭 봤으면 좋겠습니다.
2.3,(주)시너지이노베이션,2020. 07,5점,"""좋은 회사이며 사람들이 너무 괜찮은 회사입니다.""",같이 일하는 사람들이 좋으며 회사 내에서는 직원들의 위한 최대한의 복지를 위해 많이 노력하는 모습이 보이는 회사입니다,급여 부분에서 조금 아쉬운 부분이 있습니다. 조금더 급여에 대해서 직원에 대한 부분에 높게 연봉이 측정이 되어서 지급되었으면 합니다.,급여 부분에서 아쉽운 점을 보안해주셨으면 좋겠습니다. 다른부분은 너무 좋은 회사입니다.
2.3,(주)시너지이노베이션,2020. 03,1점,"""미생물배양배지를 제조하는 회사 입니다
회사 위치 안좋음""","국내 미생물배양배지 기업으로 평판있음
생산시설 시스템은 잘 갖춰저 있으며 계속 향상 시키려고 많이 투자함","제품품질을 자랑으로 생각하지만 품질 불안정으로 납품하기전 영업사원이 제품 검수하는 상황
영업팀만 있고 구체적인 마케팅팀이 없음
제품군의 한계로 매출 달성에 어려움있을수도 있음
영업사원들 끼리끼리 모여다녀 어울리기에 많은 노력을 해야함
영업사원은 자기가 알아서 할 업무 개척해야만 함...일 어떻게 할줄 몰라서 있으면 팀장이 관찰 들어가고 계속 간섭하고 압박들어감",경영진에게 바라는 점...글쎄요...뭐 부터 말씀 드려야 할지...
2.3,(주)시너지이노베이션,2019. 12,2점,"""회사 위치는 좋으나 몇몇 사람이 회사 망침""","1. 회사 위치가 좋음
2. 가족같은 분위기
3. 인원은 많음","1. 남자직원들은 노예처럼 부려먹음
2. 여자직원들은 퇴근시간되면 일찍갈려고 땡깡피움
3.그리고 회사 직원중에 나이 같거나 비슷한 사람한테 막말하고 자기보다 나이 많아도 만만하면 반말 하는 사람이 있습니다. 지금은 라인안에서 근무 안한다고 들었는데 술 먹고 출근하는 날이 많아서 자기
힘들면 휴게실에서 자는 날이 많습니다. 인생 잘 사는거 처럼 보이지
도 않은데 잔소리는 엄청함(영업에 친구 있는데 둘이 똑같음)
4. 상여금은 말 잘 듣는 사람들만 많이줌(아부 잘 떠는 사람)
5. 승진기준도 말 잘 듣는 사람 위주임
6. 기본 급여가 너무 적음",경영진끼리 해 먹지 말고 직원들 신경 좀 쓰길
2.3,(주)시너지이노베이션,2019. 12,1점,"""사람이 자주 들락날락거리는 퇴사율이 높고높은 회사
몇몇 이상한분들도 문제""",글쎄 장점이 있을까싶지만 제품이 그래도 시장에서 나름 인정받는편임,"생산직까지 통틀어서 집계하다보니 수치가 높은걸수도있으나 퇴사율이 너무높음
배송(납품)직,생산직 분들중 성격이 이상한분들도 있으며 대놓고 왕따시켜서 사람 퇴사시키게함
그리고 자기가 여태까지 여럿 괴롭혀서 몇번퇴사시켰다고 자랑스럽게 이야기함
그분은 직급파괴자이기도해서 술먹고 개인적으로는 친구가 될순있겠으나 직급이 자신보다 몇개나 높아도 본인보다 나이가 같거나 낮으면 직급생략하고 이름부르면서 반말하는데 다른직원들있을때 그러니 참 이상해보임
사람을 선입견없이 봐야하는데 실제그런분들을 보니 생산,납품직 직원들과 교류하지않는 회사로 옮기게됨","사람들앞에서 상급자에게 직급생략하고 반말로 찍찍거리며 퇴사여럿시켰다고 당당하게 활개치게 만드는 회사도 문제인것같다
퇴직율높으니 인사총무쪽이 엄청힘들다"
2.3,(주)시너지이노베이션,2019. 11,2점,"""시스템을 조금더 제대로 갖춰졌으면.. 그래야 더 회자가 커지지않을까..""",의견수렴부분이 자유롭다는점 그리고 좋은 분들이 많다는점,무능력한 사람에게 직급을 달아준다. 어딜가든 꼭 모난사람이있다,체계적인 인사반영 청결과 제대로된 시스템이 필요합니다.
날 괴롭힌 삭제된 댓글,(주)시너지이노베이션,경기,,,,,
날 괴롭힌 삭제된 댓글,(주)시너지이노베이션,경기,,,,,
2.6,(주)브이티지엠피,2022. 08,3점,"""본인파트에서 성실히 일하면 인정받을수 있음
사업발전가능성이 있다고 생각함""","장기근속직원에게 보상이 있고 나름의 체계가 있는 회사.
야근이 거의없는편이다.
계열사를확장함으로서 발전가능성이 있다","급여인상과 복지제도가 조금 아쉬운편이고
군대문화가 없지않아 있다","직원들의 어려움에 조금 더 귀를 기울여줬으면 좋겠고
급여인상이나 승진 기회가 더 확장되었으면 한다"
2.6,(주)브이티지엠피,2022. 08,2점,"""대체적으로 사회 초년생들이 적응하기 힘들 수 있음 종사 하는 분들이 경력이 화려하심""",정시 출퇴근이 확실함 야근은 보통 행사시즌 말고는 없음,승진이 하기 힘들고 중식은 제공 되지만 열약하다고 느낌,복지 해택하고 생산직 종사하시는분들 업무하는데 안전있게 하는게 중요할것 같습니다.
2.6,(주)브이티지엠피,2022. 08,2점,"""야망없이 다니려면 편한 곳이나 아직도 구시대적 생각에서 못벗어남""",칼퇴를 할 수 있고 매출에 대한 압박이 없다. 욕심 없이 다니면 편하다,직원들을 위한 복지가 없고 휴일도 전부 쉬지 않는다.. 에어컨도 일정 온도가 되어야 틀어줌,직원들을 위한 복지를 늘리고 기본적인 것들은 해주기 바람.
2.6,(주)브이티지엠피,2022. 08,3점,"""전형적인 제조공장, 창의보단 수행이 우선.""","업무 분담이 잘 되어 있으며, 회사가 어려워도 직원을 해고 하지 않음.",급여 인상이 매우 낮음. 새로운 걸 기대하기에는 어려운 회사.,신규 사업 추진을 해야함. 현재 진행중
2.6,(주)브이티지엠피,2022. 08,3점,"""기술력 좋은 알짜기업, 하지만.. 내실이 좀...?????""",고정거래처 네트워크로 인한 수주 및 생산 안정성. 망하지만 않으면 오래 다닐 수 있음,노후화된 설비로 생산직원들이 뼈빠지게 고생해도 돌아오는 것은 불량,설비투자와 직원복지에 신경을 제발 써주세요. 직원은 사람잊 기계가 아닙니다.
2.2,현진소재(주),2022. 07,1점,"""예전엔 잘나갔을지 모르나
현재는 월급이 밀리는 회사""","자기일만 잘하는 간섭하는 사람이 없다
대부분 칼퇴가능
급여수준이 낮은편은 아니다","회사 재정상태 최악
월급이 주기적으로 밀린다
다들 본인일 아니라고 미루기가 심하다","직원 월급은 최우선입니다.
아무렇지도 않게 미루지 마세요"
2.2,현진소재(주),2022. 04,2점,"""보수적인면이 있는회사 재무구조가 상당히어려움..""",복지라고는 별다른건없는듯.. 통근버스 및 식당운영 그정도인듯..,단순보고가 많다. 보수적이다. 출퇴근이 늦다. 편한사람은 편한듯.. 상당히 수직적인구조이다.,적극적인 투자 및 개발에 힘써주세요. 과거의 명성에 취하지말고 현재를 반성하면서 개선해 나아가길 바랍니다.
2.2,현진소재(주),2022. 04,2점,"""폐업의 길을 걷고있는게 어느정도 예상이 되었음""",다들 형동생사이처럼 지내고 자기 일 마무리만 잘하면 크게 회사생활 어려움 없음,"형동생끼리 엄청 싸우고 책임전가에 혈안이 되어있음, 반말은 기본이고 예의는 전혀 없음, 몇몇 육두문자 쓰면서 업무를 진행함","과거의 번창을 잊고 현실을 직시하자.
대형 단조라는 좋은 제품군을 활용하여 이익창출에 집중해야 된다고 생각함"
2.2,현진소재(주),2022. 04,3점,"""굳이 추천드리기 어려움(경영불안)
현지 우하양 곡선을 그리고 있는 기업""","연차의 경우 자유롭게 사용할 수 있습니다. 별도 하계휴가가 있으며, 징검다리 휴가도 적극적으로 활용하실 수 있어요","매우 수직적인 분위기로
현재 경영상황도 긍정적이지 못함이다.
조선업이 살아나고 있는 분위기지만, 딱히 회사는 못일어서고 있어요",임직원들의 말에 적극적으로 귀를 기울여주세요.
2.2,현진소재(주),2022. 03,2점,"""자금난으로 인해 현재 원활히 활동이 이루어지지않음
미래가 불투명함""","사람들간의 업무가 편하며 시스템이 잘 구축되있음
보고체계를 통한 업무진행","결원발생시 서로 업무 떠넘기려는 경향이 강하며
애매한 포지션에서 업무를 받을수있음",적극적인 투자유치로 회사를 예전만큼은 아니더라도 어느정도 살렸으면 좋겠음
2.2,현진소재(주),2022. 03,2점,"""월급이 밀리고, 기업 비전이 없음 , 녹산공단이라 교통 불편""","야간근무 거의 없음, 연차 눈치안보고 사용가능, 통근버스","월급이 밀린다, 기업 비전이 없음, 근무 환경 더러움, 빚이 많음","월급을 제때 주세요, 사람들이 나가는 이유는 다 있습니다 비전이 없습니다"
2.2,현진소재(주),2022. 03,1점,"""기업회생인 회사로 최근 기각되어 항고 중입니다. 현재 많이 힘근 상황이고,추천하지는 않습니다""",장점은 일이 없으니 힘들지는 않습니다. 연차 눈ㅊ 없이 쓸수 있고 사람들 좋습니다,"망해가고 있는 회사입니다. 월급도밀려 있습니다.
미래 머꺼리가 없습니다.",회사를 조속히 정상화 해주세요. 그래도 나름 이름 있는 중견기업 이었습니다.
2.2,현진소재(주),2021. 12,2점,"""자유롭게 일할수있으며
상사의터치가 크게잆는곳
하지만 상장폐지단계로 재무상태가 힘든곳
다시 일어서길바랍니다""","연차를 눈치없이 사용할수 있으며
수평적인분위기의회사
하지만 상장폐지단계로 급여등 힘든곳","시스템상 정착이 안되어서 내부적으로 만들어가는데
힘듬
경영악화로 저녁및통근버스의 감축
지금은 상황이 어떤지 모르겠습니다","하루빨리 회사가 안정되어서
조선업 부흥과 함께 다시일어설수 있었으면 좋겠습니다"
2.2,현진소재(주),2021. 11,1점,"""회사가 어려워져서 그런지 분위기가..............""","통근버스
밥이 맛있다
경비 반장님, 청소해주시는 여사님이 매우 친절하시다","경영난 때문인지 회사 분위기가 진짜 안 좋았음
침울+예민...
다들 탈출각만 재고 있는 게 눈에 보였고 월급 밀림","없음....
직원들 월급 잘 챙겨주세요
예전의 빛을 되 찾으시길"
2.2,현진소재(주),2021. 10,3점,"""실력있고 좋은 회사였지만 경영진의 무능함으로 회생불능 상태가 되어버림""","연차 자유로움
장기근속자 많음
타 제조업 대비 자유로운 분위기","단순보고를 위한 문서작업 많음
고인물이 많아 안주하는 경향이 있고 변화를 두려워함","제발 다시 일어나주셨음 좋겠어요
샤프트 단조는 현진이 그래도 최고레벨인데 너무 아깝습니다"
2.2,현진소재(주),2021. 10,2점,"""경영악화로 인한 급여 밀림, 복지 축소, 통근버스 축소... 미래가 아주 불투명합니다.""","연차는 눈치안보고 씁니다. 그리고 다들 혁신, 변화 생각하지 않아서 편안합니다. 그리고 회사가 힘든 만큼 사람들은 좋습니다.","급여가 밀려 생활이 힘든부분이 있고, 구내식당 음식 맛이 별로입니다.. 단가가 너무 저렴해서 맛이 없네요.","조선이 조금씩 살아나는데 현진은 주식 거래정지, 법정관리에 희망이 아주아주아주 조금 있네요... 예전 명성을 찾을 것인가... 아니면 이대로 주저 앉을 것인가는 경영진의 몫이네요."
2.2,현진소재(주),2021. 09,2점,"""예전에는 좋았지만 지금은 많이 힘들어져 노력하는 회사입니다""",연차 자유롭고 수평적이며 업무강도는 그렇게 높지않아요,몇몇부서제외하고는 업무강도가 조금씩 차이가나요 회계쪽은 바쁜듯,회사가 복구되면 직원들의 워라벨을 좀더 신경써주세여
2.2,현진소재(주),2021. 09,3점,"""자기할일만 문제 없이 하면 크게 회사생활에 문제는 없는 곳입니다.""",회사 생활시 서로간의 간섭이 거의 없고 자유로운 분위기에서 생활할 수 있습니다.,세계적인 조선업 불황으로 인해 저가 수주의 연속으로 계속된 적자가 지속되어 희생하기 힘든 수준에 이르러 직원들의 불안감이 심화 되었습니다.,"신규사업 추진으로 어떠한 이득을 보지 못하였고, 직원들에게 회사의 회생의지는 잘 보여주었지만 그만큼 실적이 없었습니다."
2.2,현진소재(주),2021. 07,2점,"""망해가는 회사 생각있는사람은 이전에 이직함""","연차를 편하게 사용가능, 연봉은 그나마 높지만 월급밀림.",그 외 모두 단점. 꼰대문화 답없는 경영 미래가 없음.,문제가 너무 많아서... 전문경영인에게 경영맡기기를
2.2,현진소재(주),2021. 06,2점,"""지속적인 성장동력이 필뇨합니다. 현재로는 발전가능성이 낮음""",부서별 분위기가 상이하여 운에따라 좋은 부서에서 일할수도 있음,성장성이 낮아서 장기적으로 다닐만한 회사인지에 대한 의문이 듬,직원들에게 지속적인 관심과 회사발전에대한 의지를 보여주는 것이 중요합니다
2.2,현진소재(주),2021. 04,3점,"""대기업은 아니지만 부산에서는 평판이 좋은 중견기업임.""","부서마다 다르지만 대체로 연차를 자유롭게씀. 출퇴근 용이.
사람들이 좋음.","탑다운방식의 의사결정, 덩치는 크지만 관리가 재대로 안됨.
어려가지 일을 벌일려고 하다보니 잡일이 많아짐. 팀장과 부서원의 의사소통이 재대로 안됨. 업무상 부조리 한일이 가끔있음.",이해관계에 얽매이지 않고 정도경영을 했으면 회사가 더 발전 할 수 있었을 것임.
2.2,현진소재(주),2021. 02,2점,"""현재 쓰러져가고있는회사.직원들이 노력하고 있으나 경영진에서 투자를 안합니다.""",지금은 자기시간이 많습니다. 수직적인관계보단 수평적인 관계. 직원들끼리는 단합이 잘됩니다.,경쟁업체들이 많아서 회사경쟁력이 많이 떨어지고있고 조선경기 하락으로 인해 시장자체도 좋지가 않습니다.,공격적인 투자로 회사를 살려야 합니다. 업력이 제일 오래된 회사-40넌로 기술력은 있으니 투자만 있다면 어느정도는 살아날 수 있을 겁니다.
2.2,현진소재(주),2021. 01,2점,"""조선업계호황일때 급하게큰회사이나 이제그 실체가 드러남""",퇴근비교적 자유 점심나옴 유튜브에서보던 중소기업 복지경험할수 잇음,공장이 없어짐 일이없음 월급을안줌 밥맛없음 떠넘기기식 일처리,기술엔지니어가 발전을 못하고 난항을격고있음 상장폐지위긴데
2.2,현진소재(주),2021. 01,1점,"""과거 전성기에 취해서 살아가는회사 지금 망햇죠 아마?
일좀한다 괜찮다 싶은사람 진작 다 나갓을겁니다.""","통근버스
구내식당
휴가보장
긴여름휴가
부산에서 그나마 네임벨류","너무많은데
실무자와 관리자간에 굉장히 큰 급여차이
마인드는 중소 하고싶은건 대겹
그냥 전체적으로 답없음","대표이사자리 물러난걸로아는데 회사 상태보면서 반성 많이하십쇼
본인이 시원하게 말아먹은건데 반성은 해야지"
2.2,현진소재(주),2020. 12,2점,"""조선업이 약해지면서 동시에 회사도 매출이 많이떨어짐.""",영업부 활동에 지원을 많이해줌. 통근버스가 당시에 존재,제조업 회사의 특성상 군대와 같은 분위기가 존재했었음.,조직 문화가 조금 더 자유롭고 유연해지길 노력해야 할것 같음
2.2,현진소재(주),2020. 12,2점,"""회생 진행 중이며, 새로온 관리인은 회사를 지속적으로 경영할 생각이 없음.""",내부 직원들 끼리 결속력은 좋으며 연차를 자유롭게 쓸수 있음,"일 하는 사람만 일을 하며 부서간의
이기주의도 있음. 임원들이 일에 대해 잘 모름","회사를 경영할 생각이 있으면 필수 인원들에 대해 앞으로의
회사 방향에 대해 충분한 설명이 되지 않은 이상 대거 이탈 예상"
2.2,현진소재(주),2020. 12,1점,"""회사가 많이힘들어보였습니다..
그래도 식사이런건 잘챙겨주네요""","장점은...오래 다니지 않아서 모르겠습니다
밥괜찮았습니다","회사사정이안좋다보니 딱딱하고 이직얘기밖에없고
누가 나갔다더라 이런얘기많이들었습니다",신규투자는좋지만 미래를생각하고 확실한투자가 좋을거같습니다
2.2,현진소재(주),2020. 12,1점,"""계속해서 하락해 나갈 회사 부채가 너무 많아 회복하지 못할거 같으며, 발전가능성이 보이지 않음""","장점이 없는데, 장점을 적으라고 해서 우선 짜내봄 통근버스가 다니며, 식당이 바로 위층에 있어서, 빨리 식사를 할수있음, 밥이 맛있음, 일을 많이 할수있음","쓸데없는 문서 작업이 많으며, 업무도 비효율적, 위치가 멀어서 출퇴근 시간이 오래걸림, 연봉은 많으나 다른회사 찾는걸 추천함",직원들의 불만을 듣지만 말고 해결책을 마련해줬으면 좋겠습니다. 하지만 해결책 마련을 할수없겠죠. 이상태라면 회사 수명은 6개월도 못갈듯 합니다.
2.2,현진소재(주),2020. 11,2점,"""자유로운분위기
하지만 경영난으로인해
급여지급등 어려운상황""","부산향토기업
자유로운분위기
하지만 경영난으로인해
급여지급등 어려운상황
샤프트기술력으로극복할수있다고봄","경영난으로인해급여지급등어려움
관리자의부재로회사가현상황극복하기어려울듯","과거명성을찾아주시기바랍니다.......
샤프트기술력으로극복할수있다고봄"
2.2,현진소재(주),2020. 11,1점,"""회생중이며.. 한때는 잘나갔지만 현재는 급하랏 중인기업입니다.""",연차사용은 현재 기준 눈치없이 사용가능.. 언제 다시 예전으로 돌아갈지 모름,회의체계가 많이 개선되었으며 관리직 (팀장 이상급)은 현재 상황을 기회로 바꾸려고하지만 경영진은 뭐하고 있는지 모르겠음..,기업 경쟁력 확보는 우리들의 문제인가요? 신경좀 쓰세요
2.2,현진소재(주),2020. 09,1점,"""사장 마음대로 주도적 이며 급여가 줄어들고있으며 비추천 입니다""","매우 열악하며 미래가 불투명하며 비추천합니다.
필히 생가하시길....",상기내용과 같이 자유나 모든부분에서 열악합니다....,"직원들의 욕구나 회사의 일이 모두가 됩니다.
오지마세요"
2.2,현진소재(주),2020. 09,4점,"""부서별, 개인별 엄부 강도가 차이 있으나, 야근이 많이 필요 하지 않음.""","부서별, 개인 별 업무 분장 및 시스템이 잘 되어 있어 일 하기 편함.","중복 되는 회의가 많아서 회의 자료 작성에 많은 시간이 필요하고, 다양한 보고서 작성에 많은 시간 소요됨.",합리적인 인사 평가와 직원들의 복지 향상에 신경 써 주시길 바랍니다.
2.2,현진소재(주),2020. 09,3점,"""잘못된 경영진으로 인해 한때 코스닥 6만원이 넘던 회사가 망함""","연차 자유로움, 사내 분위기 자유로움, 근속년수 오래됨, 조선 풍력쪽 강점이 있음","한사람의 의사결정으로 모든게 결정되는 게 가장 큰단점, 경영진 상황판단능력부재, 보고자료 너무 많음, 경영진 개선의지 없음",애사심을 가지고 회사에 청춘을 바쳤던 직원들을 위해 제대로 회사 운영했으면
2.2,현진소재(주),2020. 08,2점,"""지금은 많이 힘든상태이나 꾸준히 투자자를 찾고있는 상태임""",사람들과의 협업이좋으며 퇴근시간이 빨라 자유시간이 보장된다,회사사정이 많이 어려워져서 월급을 제때 못받는수가 있다,조금더 회사를 살릴수있는방안을 검토해 이겨냈으면좋겠네요
