총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.8,(주)셀바스에이아이,2022. 09,3점,"""다양한 사회경험 해보기에 좋은 근무환경""","연차 눈치안보고 쓸 수 있음. 자기 일만 잘하면 의견내는데 어려움이 없음.
급여정리가 매우 정확함. 복지제도 생각보다 다양함. 경험 쌓아서 대기업으로 이직하는 발판 삼기 좋은 회사.",팀원이 많아 매년 성과보고나 평가제도가 불공정하게 느껴지고 자신이 잘하거나 다른이들의 평가가 불공정하게 느껴질때가 많음. 승진이 매우 느릴때도 있고 갑자기 파격승진하는 사람이 등장하기도 함. 라인 잘타면 누구는 파격 승진으로 오르는 경우도 봄. 오래 다닌다고 능사는 아님. 무조건 일만 해도 이득보지도 않음.,회사를 이끌고 갈 사람은 임원이 아니고 직원들임. 평가줄때 말단 직원들도 열심히 하고있다는걸 알아주길 바람
2.8,(주)셀바스에이아이,2022. 09,2점,"""개발자로서 생각없이 다니기 무난한 SI 업체""","중식제공, 유연근무제 등 중소기업 치고 나쁘지않은 복지와 연봉. 스낵바, 음료제공, 라운지, 안마의자, 타운홀미팅 등의 경영자의 마인드는 중상위권. 정기적으로 제공되는 간식비, 회식비가 쏠쏠하다.",팀바팀따라 유연근무를 눈치보고 해야할 수 있다. 나름 자체 개발문화가 있는 것 같으면서도 개발문화를 선도하고 이끄는 인력은 매우 제한적임. 최근 개발자들 수혈이 잘 되지않아 무근본 신입들이 고연봉을 노리고 입사하는 경우가 있어 그동안 고생한 기존 인력들과 신규 입사자 간의 크지않은 샐러리갭. 관리자들의 수준 이하의 프로젝트 리딩.,"기존 개발자들 동기부여 전혀 안되고 연봉동결한 상태에서 초봉만 올려서 개발자 수혈만 하겠다는 생각은 접고, 퇴사자들이 왜 연거푸 퇴사하는지를 먼저 생각해봐야 함."
2.8,(주)셀바스에이아이,2022. 07,3점,"""커리어 급여 워라벨 등등 뭐하나 특출난 건없고 그나마 워라벨이 낫다""","영어교육비, 건강검진, 식사제공 등 기본적인 복지가 있으며 워라벨이 좋은편이다.",그나마 흑자로 돌아서긴 했으나 음성쪽 말고는 커리어에 좋을것 같진 않음,돈벌이가 안되는 팀 쪼개기만 더이상 안한다면 좋을듯 함
2.8,(주)셀바스에이아이,2022. 07,3점,"""그냥 저냥 다니기 괜찮음. 일하면서 윗사람 눈치 좀 봐야함.""",연차 쓸 수 있음. 구내식당 있음. 장점은 많이 나열하지만 사실 진짜 장점은 모르겠음.,구내식당이 있긴 있지만 맛있진 않다. 안에서의 커리어를 계속 발전시키긴 어려운..?,아무 생각 없이 다니기엔 괜찮은데 뭔가 더 사원들에게 발전적인 기회를 제공해줬으면 함
2.8,(주)셀바스에이아이,2022. 06,3점,"""워라벨은 무난히 챙길수 있으나 커리어적으로는 케어받기 어려운 곳""",비교적 젊은 경영진과 더불어 경영지원팀이 합리적인 경영을 하는 곳,개인의 커리어는 전혀 배려받지 못하고 전문성 없이 업무지시가 이루어짐,개인과 회사가 모두 윈윈할수 있도록 시스템을 개선해 나가길 바랍니다
2.8,(주)셀바스에이아이,2022. 09,3점,"""다양한 사회경험 해보기에 좋은 근무환경""","연차 눈치안보고 쓸 수 있음. 자기 일만 잘하면 의견내는데 어려움이 없음.
급여정리가 매우 정확함. 복지제도 생각보다 다양함. 경험 쌓아서 대기업으로 이직하는 발판 삼기 좋은 회사.",팀원이 많아 매년 성과보고나 평가제도가 불공정하게 느껴지고 자신이 잘하거나 다른이들의 평가가 불공정하게 느껴질때가 많음. 승진이 매우 느릴때도 있고 갑자기 파격승진하는 사람이 등장하기도 함. 라인 잘타면 누구는 파격 승진으로 오르는 경우도 봄. 오래 다닌다고 능사는 아님. 무조건 일만 해도 이득보지도 않음.,회사를 이끌고 갈 사람은 임원이 아니고 직원들임. 평가줄때 말단 직원들도 열심히 하고있다는걸 알아주길 바람
2.8,(주)셀바스에이아이,2022. 09,2점,"""개발자로서 생각없이 다니기 무난한 SI 업체""","중식제공, 유연근무제 등 중소기업 치고 나쁘지않은 복지와 연봉. 스낵바, 음료제공, 라운지, 안마의자, 타운홀미팅 등의 경영자의 마인드는 중상위권. 정기적으로 제공되는 간식비, 회식비가 쏠쏠하다.",팀바팀따라 유연근무를 눈치보고 해야할 수 있다. 나름 자체 개발문화가 있는 것 같으면서도 개발문화를 선도하고 이끄는 인력은 매우 제한적임. 최근 개발자들 수혈이 잘 되지않아 무근본 신입들이 고연봉을 노리고 입사하는 경우가 있어 그동안 고생한 기존 인력들과 신규 입사자 간의 크지않은 샐러리갭. 관리자들의 수준 이하의 프로젝트 리딩.,"기존 개발자들 동기부여 전혀 안되고 연봉동결한 상태에서 초봉만 올려서 개발자 수혈만 하겠다는 생각은 접고, 퇴사자들이 왜 연거푸 퇴사하는지를 먼저 생각해봐야 함."
2.8,(주)셀바스에이아이,2022. 07,3점,"""커리어 급여 워라벨 등등 뭐하나 특출난 건없고 그나마 워라벨이 낫다""","영어교육비, 건강검진, 식사제공 등 기본적인 복지가 있으며 워라벨이 좋은편이다.",그나마 흑자로 돌아서긴 했으나 음성쪽 말고는 커리어에 좋을것 같진 않음,돈벌이가 안되는 팀 쪼개기만 더이상 안한다면 좋을듯 함
2.8,(주)셀바스에이아이,2022. 07,3점,"""그냥 저냥 다니기 괜찮음. 일하면서 윗사람 눈치 좀 봐야함.""",연차 쓸 수 있음. 구내식당 있음. 장점은 많이 나열하지만 사실 진짜 장점은 모르겠음.,구내식당이 있긴 있지만 맛있진 않다. 안에서의 커리어를 계속 발전시키긴 어려운..?,아무 생각 없이 다니기엔 괜찮은데 뭔가 더 사원들에게 발전적인 기회를 제공해줬으면 함
2.8,(주)셀바스에이아이,2022. 06,3점,"""워라벨은 무난히 챙길수 있으나 커리어적으로는 케어받기 어려운 곳""",비교적 젊은 경영진과 더불어 경영지원팀이 합리적인 경영을 하는 곳,개인의 커리어는 전혀 배려받지 못하고 전문성 없이 업무지시가 이루어짐,개인과 회사가 모두 윈윈할수 있도록 시스템을 개선해 나가길 바랍니다
