총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.7,(주)미래에스씨아이,2022. 09,1점,"""그리 오래다닌건 아니라서 별로 느낀점은 없음 그냥 다닐만한 곳이 아님""",역에서 가깝다는 점 주위에 식당이 많아 점심 걱정이 없는게 유일한 장점,윗사람 사고 수습하느라 바쁜 곳 밑에 직원들만 억지웃음으로 으쌰으쌰하는 분위기,이 회사는 아직 살아있나요?? 직원들이 잘 나간거같습니다
1.7,(주)미래에스씨아이,2022. 01,1점,"""버는 돈은 한정적인데 돈을 쓰는 사람만 가득해서 회사가 망해버림""",특정 한 부서만 화목함 회사가 망한지 꽤 돼서 장점이 생각이 안나네요,버는 돈은 한정적인데 대표 포함 돈 쓰는 사람만 가득해서 결국 회사가 망함,겉만 번지르르하면 뭐하나요 알맹이가 하나도 없는데
1.7,(주)미래에스씨아이,2021. 12,2점,"""자유로운 분위기였으나 야근이 심했습니다. 야근이 힘들어 퇴사하는 직원도 많았습니다""","장점은 연차 사용이 자유로웠습니다
식대 지원이 되었습니다",급여가 밀린 적이 2번 있었습니다. 야근이 매우 심해서 11시 퇴근도 종종 있었습니다,신규 사업에 너무 힘쓰느라 기존 사업을 뒷전으로 하는 경우가 있으며 야근을 당연시하는 문화를 없애야합니다
1.7,(주)미래에스씨아이,2021. 02,1점,"""탄탄한기업이되기는힘든기업
시즌이되면야근이많다""","결산업무등 배울수있어좋다
비시즌에는칼퇴가가능해서좋아요
식대가나와서좋아요","업무가나눠있지않아서 모든업무를다해야된다
시즌에는 야근이 새벽주말모든출근을다해야된다",직원들을위한복지가제일부족해보이는거같아서복지를위한노력들이필요할거같습니다
1.7,(주)미래에스씨아이,2020. 09,5점,"""쾌적하고 친근한 환영하는 좋은 분위기
존경스러운 임원진""","후배를 아껴주는 상사들
존경스러운 임원진
다양한 업무를 할수있는 기회
점심식사비 제공","야근이 많음
업무가 몰릴때는 많음
칼퇴근하기는 어려움
업무부서간 화합 필요","직원복지
워라벨 실현
체계적인 시스템"
1.7,(주)미래에스씨아이,2020. 07,1점,"""장점을 찾을래야 찾아볼수없는 기업입니다 경험하고싶지않은 경험""",장점....역과 가깝다 직원들만 으쌰으쌰 힘내려 애쓴다,급여가 계속밀림 이거하나면 말다한거 아닌가여 최악이엿음,할말없어요 다음에는 직원부터 생각하는 대빵이 되시길 바랍니다
1.7,(주)미래에스씨아이,2020. 04,2점,"""직원에대한 복지는 없는회사 지금은....""",워라벨이 존재하고 연차 자유롭게 쓸수있음 일하기좋음 눈치안볼수있음,복지는 바라면안됨 일을 몇개를 하든 상관안함 그만큼의 대우도안해줌,직원에 대한 최소한의 복지가있었으면 좋겠고 그만큼의 대우도 잘해줬으면 좋겠습니다
1.7,(주)미래에스씨아이,2020. 02,2점,"""일하는 업무분장이 정확하지 않고 임원들에 좌지우지 되는 회사""","정말 이것저것 시켜서 이것저것 경험해볼수있다
내가 맡은 파트가 아니더라도 다 경험 해 봐야 한다","사업 관련한 사공만 많고 실무진만 죽어나는 회사
임원들은 많고 간섭하는 사람들은 많고 실무진에게 전달이 안됨 소통의 오류 극심
제대로 돌아가는 것이 별로 없음 그때그때마다 달라지는 사항이 너무 많고 거래처 상대할 때 업무관련해서 굳이 하지않아도 될 을이 되어야 하는 것이 너무 많음
경영진 과 실무진 사이는 수직적이고 딱딱함","업무할때 히스토리를 알 수 있게 계속 연계할 수 있었으면 좋겠음
업무분장이 똑바로 됐으면 좋겠음"
1.7,(주)미래에스씨아이,2019. 10,2점,"""운영지의 회사 운영에 대한 애정이 없음""","야근이 없음
업무프로세스는 대기업을 따르려 함
출퇴근하기 사무실 위치가 좋음","발전 가능성이 없고, 하루하루 수시로 바뀜.
딱히 회사를 대표할만한 대표 아이템이 없음","회사 운영에 대한 애정을 높이고, 안정적인 회사 운영을 했으면"
1.7,(주)미래에스씨아이,2019. 10,1점,"""꼰대 문화가 짙은 기업. 배울게 많지만 그만큼 몸이 많이 힘들다. 영업적으로 미래 가치가 있는 사업들을 많이 진행하지만 경영진들이 그것을 지원해줄 능력이 부족함""","가족같은 분위기에 하고싶은 일을 눈치 보지않고 할 수 있다.
특히 영업부서는 사업성이 굉장히 좋은 아이디어들이 많으나 다른 부서들이 그것을 지원해줄 능력이 부족하다.",특정 부서가 아니고선 야근이 많다. 월급이 밀리는 경우가 종종 있으며 오너가 직원을 잘 케어한다는 생각이 안듬. 체게가 안잡혀있음.,체게를 잡고 직원들을 잘 생각해줬으면 좋겠음. 복지 뿐만 아니라 인센티브도 잘 챙기는 기업이 됐으면 좋겠음.
