총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.0,디아이디(주),2022. 08,3점,"""경영이 많이 아쉬웠던곳. 지금 생각해보면 이만한곳도 없었음.""",위험한 약품을 다루지않아 안전했고 일도 어렵지 않았었음. 클린룸이라 온도가 쾌적했다. 기숙사가 신축 풀옵션 원룸이었고 기숙사만 가는 통근버스가 있어서 출퇴근이 편했음. 상여 600이었고 명절 상여외에 전직원 선물도 챙겨줬음. 야간때 음악도 틀어줬음.,라인에서 라인장들이 소리를 많이 질렀다. 귀아팠다. 밥이 무척 맛이 없었다. 치커리..치커리..치커리..재직 당시 치커리가 자주 나왔어서 난 아직도 치커리를 안먹는다.,큰 회사도 이런식으로 경영하면 망할수있다는걸 몸소 실천하셨는데 다음부턴 그러지마시길
3.0,디아이디(주),2021. 09,4점,"""첫 직장이었습니다. 다닐땐 몰랐지만 퇴사하고나서야 괜찮은 직장 이었다고 생각되네요""","나름 체계잡힌 회사. 기숙사, 어린이집, 식당을 갖춘회사","독자적인 기술, 아이템이 없음...............",이젠 없어져서........................
3.0,디아이디(주),2021. 02,3점,"""그냥저냥 천안에서 다닐만한곳이였다
어린나이라 버틸수있었다""","어린나이에 골수까지 빨릴정도로 일이 많고
많은걸 배울수 있는게 장점
밥이 맛있다","엄청 힘들다 진짜로 쉬는시간도 적고 딱 일한만큼 돈준다
어려서 버틸수있었다","바라는건 쉬는시간좀 늘렸으면 좋겠고
이제는 바랄수가 없다"
3.0,디아이디(주),2021. 01,3점,"""잠깐 근무했을때 좋은 회사였던 것으로 기억합니다.""","1.일 마치면 상사 눈치없이 바로 퇴근했습니다.
2.오래 있진 않았지만, 사람들이 좋았습니다.
3.밥도 잘 나오고 전반적으로 괜찮았습니다.","1.저 다녔을때 회사 분위기가 그리 좋진 않았는데, 아마 회사사정이 어려웠을 것으로 판단됩니다.
2.가끔가다 고집센 상사들이 있었습니다.","이미 없어진 회사여서 바라는건 없지만, 그래도 잠깐 다녔을때 전반적으로 좋은 회사였던 것 같네요"
3.0,디아이디(주),2020. 10,3점,"""지금은 없어졌지만 나름 다닐만했던회사 처음이였던 시기라 나름 만족하고다님""",그 당시 식사 잘나오고 일도 그렇게 힘들진않음 기숙사도 사외줘서 편했음,쉬는날이 2주에 한번이고 뒷이야기가 사원끼리 돌고돔 이게 멘탈유지가 안됨,다시 생긴다면 다시 경험해 보고 싶은회사임 난 다시가서 해보고싶음
3.0,디아이디(주),2020. 08,2점,"""그냥 공장에 대한 추억 쌓기 좋았던곳.. ...... 그냥 애들 수련회 같은곳?""","고3때 취업으로 나갔는데 다 또래이고 갓 취업 하는애들이 많아서 다들 친해지기 좋았음
사외기숙사 사내기숙사 다있음 ,, 여자 사내기숙사였는데 화장실이랑 샤워실 공용이였다 그치만 재밌었음 각지역에서 모여서 사투리 쓰는애들도 많고 신기했음
일 잘하면 싸이 콘서트 티켓 줬다 난 받진 못했지만 흑","액정 테두리에 스티커 같은거 붙였는데 중국인들 손 엄청 빠름 중국인이 500개 붙일때 한국인 300개 붙임 수량도 하나할때마다 눌러서 셈....... 못하면 반장이 삭 소리지르고 비교하면서 뭐라함... 여잔데 개무서웠다 진짜..... 다들 친해지면 좋은 사람들 이였음 반장도 맨날 화내다가 가끔 웃으시던데 소름이시더라 ..
일이 개바빠서 한달에 일요일 딱 한번꼴로 쉼ㅋㅋㅋㅋㅋ일요일도 맨날 일했던듯 이때는 이렇게 풀근무 교대 해도 220-240 정도 받았음",망해가지고 다 짤린걸로암 ㅠㅜ아쉽......... 그치만 너무 힘들었음
3.0,디아이디(주),2020. 07,4점,"""20살때 가서 처음공장일해봤는데 나름 추억도많고 재밌었음""","내가4조3교대 였나? 무튼 밤에 생산일하면 노래도 틀어줬음
그리구 밥이 진짜 맛있음,,뷔페식이라고해야하나 밥이 두종류
골라먹는건데 진짜 여기 밥은 아직도 생각남 ㅠㅠ기숙사도
두정동에 원룸이었는데 신축에다가 1층엔 편의점까지,,완벽 했음
회사에 매점도있던걸로 기억함","나는 흡연자였는데 어느순간 금연의 날이라는게 생김
그땐 담배도 못폈음 ;;; 그리고
나는 더 다니고싶었는데 어느순간부터 라인정지되고
쉬라고 그러다가 그이후로 공장 문 닫았음
그리고 라인장 이라는사람 일하는내내 겁내 소리지름ㅋㅋ아직도생각나네","다시 열면 다시 일하고싶은곳임
다시 안여나?????????"
3.0,디아이디(주),2020. 07,5점,"""어린사람들이 많았지만 일하기에는 참 좋은 회사였습니다. 다시 입사핦수 있다면 하고싶습니다.""",제가 재직당시에는 고등학교 졸업하고 오는 학생들이 많아서 그런지 분위기가 자유롭고 재미있게 일할 수 있었습니다. 그리고 식당밥이 참 맛있었어요. 급여도 높은편입니다.,"체계가 없고 아무래도 계약직 아웃소싱 직원이 많다보니 어수선합니다
그리고 약간 위험한 일도 있으니 그게 좀 단점같네요. 그래도 단점보다는 장점이 많은 회사였습니다.",바라는점은 딱히 없고 더 좋은 더 나은 회사로 발전했으면 좋곗습니다.
3.0,디아이디(주),2020. 02,3점,"""사람들도 착하고 일도 빡세지않고 무난하고 좋음""",자유로운 분위기이고 칼퇴근이 좋았었음 밥도 맛있고 일도 누구나 배울수있고 작업 환경도 깨끗함 위험하지 않음,딱히 없는듯 그나마 써보자면 쉬는시간에 방진복 입고 벗는시간때문에 제대로 쉬는시간은 5분이 채 안된다는것,반장님이 좀 무섭긴해서 ㅠㅠ 그점만 좀...
3.0,디아이디(주),2020. 01,4점,"""고되게 일하는 사이에 친구들과 더욱 돈독해지고 싶은 사람, 무시당해도 좋은 사람 근데 여기 망했는데;;""",힘들고 고되지만 퇴근후에 다같이 떠들고 뭐 장보러 가고 그런게 넘 즐거웠음 근데 여기 망함;,연근.특근.잔업 시키는사람만 시킴 경력자들만 좀 세게 굴림 근데 여기 망했다구,없음 바라는 점 말해서 바래진적도 없음 근데 여기 망했는데 이거 왜 쓰라고함?;
3.0,디아이디(주),2019. 11,5점,"""첫회사이자가족같은사람들이많아서정깊은회사였음ㅋㅋㅋㅋㅋㅋㅋ""",저렴하고 최상의 풀옵션기숙사를제공하고 복지가 너무 좋았음,관리직들이 맘에드는 사람만 승진시켜주는 제도가 맘에안듬,경력을 인정해주고 회사가 다시 살아났으면 좋겠다......
3.0,디아이디(주),2019. 10,1점,"""2조2교대 헬근무 돈은많이 주지만 자기 생명 깎아먹는 느낌 육참골단""","유치원 식당운영
식당밥이 맛있으며 사람들이 좋아 다녔었습니다
다른 장점은 부족함","일이 너무 힘들고 근로시간이 길고 눈치주는게 심함
연차없으며 돈은 많이줬던걸로 기억함","직원들좀챙겨주시고 연차가 생겼는진몰라도
생겼으면 좋겠다"
3.0,디아이디(주),2019. 09,2점,"""기업 내 경영 부족으로 인하여 상장 폐업 등 다사다난한 회사였다.""",밥도 그럭저럭이고 퇴근시간도 눈치보여서 좀 힘들었다. 그나마 직원 휴게공간은 마음에 들었다.,"직장 내 상위 관계자의 텃세, 그리고 신입이 들어오면 하루라도 버티기 힘든 체계가 단점이었다.",이제는 다들 무얼하고 지내실지 모르겠지만 디아이디 그만큼 잘 버틴 회사라고 생각합니다.
3.0,디아이디(주),2019. 07,4점,"""글로벌 제조업체로써 한때 매출 1조억 회사
삼성디스플레이의 매출 하락 및 중국 공장철수로 결국 매출 급감으로 어려워짐""","한때 매출 1조억 달성, 복지수준도 매우 좋음 환경의 회사.","경열진의 판단 미스
신사업 부재로 결국 안타깝게도 무너진 회사","신사업을 좀 더 신경쓰고, 탈 삼성을 빨리 했어야 했는데 그런 노력이 없었음"
3.0,디아이디(주),2019. 03,4점,"""고등학교때 일했는데 만족했어요. 실습으로 나갔는데 좋았어요""",근무 환경 좋음. 상여금 있어서 전체적으로 만족했습니다.,교대근무라 힘들었고 야근이 은근 자주있어서 힘들었어요. 12시간 근무라서 힘들었어요,야근과 근무시간을 좀 줄여줬으면 좋겠어요
3.0,디아이디(주),2019. 03,3점,"""회사 규모도 크고 사내 기숙사 사내 매점등 좋은점도 있으나 교대근무 특성상 몸이 힘듬 기타 복지는 보통수준, 삼성 하청으로 삼성물량에 휘둘림""",교대 근무다보니 수당이 좋음 천안에 위치해서 주변 거주환경이 양호하고 기숙사도 있고 사내 식당도 있음,교대근무 특성상 몸이 힘들고 바쁜 시즌에는 쉴틈이 없음 또 당시 아웃소싱으로 들어갔는데 일이 없어서 한달정도 쉬고 오라고해서 퇴사함,경영진에 바라는점은 딱히 없고 일은 역시 같이 하는 사람이 중요하므로 급여 복지도 괜찮은 편이니 사람만 조심하면됨
3.0,디아이디(주),2019. 02,3점,"""같은 업종에 비해 나름 괜찮은 업체입니다.
그렇지만 야근이 잦음""","동종업계에서는 연봉이 나름 괜찮은편임
수직구조이기는 하나 부서나름 괜찮은 곳 존재","근무여건이 좋지만 야근이 너무 잦아
개인생활이 보장이안됩니다.","직원들을 먼저 생각하고 힘써야한다.
너무 경영진위주로 진행하는 부분이있음"
3.0,디아이디(주),2018. 12,2점,"""고등학교에서 실습생으로 나갔는데 일단 많은 고등학생 실습생들과 젊은 층의 사람이 많음""","회사의 내 풍부한 삼시세끼 , 적절한 휴식, 다양한 연령층과의 의사소통","일거리가 많이 없음, 일일 제품 수량에 촉박함, 기숙사 통근 등.","사업 추진에 적극적인 열의는 보였으나 군대 문화같은 문화를
개선화"
3.0,디아이디(주),2018. 11,1점,"""체력 좋고 개인시간이 없어도 되는분께 추천합니다.""","중견기업이고 복지가 나름 갖추어져 있다.
건물이 통로로 연결되어 있어 이동하기 편리함. 사내 매점이 있다.","연차는 생각도 못하고 휴무일에도 거의 쉬는것이 힘듬.
2교대 근무이며 12시간 근무하는데 2주동안 못 쉬고 교대 할때가 많은데
그게 유일한 휴무;;",직원들의 불만을 듣지만 말고 해결책을 주셨으면 합니다.
3.0,디아이디(주),2018. 10,3점,"""몸이 힘들지만 사람들이 텃세 없고 그냥 그럼 딱 중견 기업인듯""",어린이집 운영 정규직 전환이 빠름 일 잘하면 시급 올려줌,일이 유동적임 부서 이동이 잦음 성수기 비수기 구분이 확실함,"보너스좀 많이 줬으면 합니다
일하는 강도가 힘듦"
