총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.7,제이엠아이(주),2021. 03,1점,"""밤낮없이 일하고 싶은사람에게는 최고의 기업체 모든일이 내 일이고 모두 책임은 가지되 권한은 남에게 있길 바라는 사람들에게 최적의 회사가 될듯""","휴일외 정식 연차를 사용한다.
사내 식당이 있다.
회사차량이 여러대 있어 외근시 자차를 사용하지 않아도 된다.
회계팀을 제외하고는 사람들이 괜찮은 편이다.","회장은 사장 형인데 다혈질적 성격이고 자기생각과 다르면 소리지르기는 기본 화가나면 물건을 막 집어 던진다.
사장은 회장 동생인데 화나면 물건을 막 집어던진다. 둘이 싸우면 소리지르고 물건이 막 날아다닌다.
사장은 출근 전인 아침 7시에도 저녁 11시에도 자유롭게 일반 직원들에게 전화해서 이야기한다.
새로생긴 사업부가 있는데 거기 사업부장이라는 사람은 회사카드로 업무외적으로도 많이 사용한다. 친구가 생산부장인데 함께 무슨 꿍꿍이를 가지고 있는지..
청주에 사는 사업부장 금요일만 되면 외근일정을 잡는 편이다. 그리곤 오전쯤 회사를 나서서 복귀하지 않는다.
같은사업부 영업담당자는 본인이 해야하는 일이 무엇인지 어떻게 해야하는지도 모르는 무지한 사람이다.
수주업체와 조율해야 하는사항들이나 수주내용을 확인해야하는 것들 모두 타 부서 담당자가 하라고 하거나 제품들을 여러곳으로 보내면서 어디로 얼마나 발송된지도 정리해 놓지도 않고있고 전산상으로도 아무런 정리를 해 놓지 않고 있다가 일 터지면 내가 하는일 아니라고 하며 책임을 모두 타인에게 넘긴다. 그럼 니가하는일은 뭐냐? 이젠 나도 헷갈린다.
전날 술을 많이 먹으면 다음날 오전은 제낀다.
사업부장도 사장도 아무런 조치를 취하지 않는다. 실수를 해도 그냥 무야무야 넘어간다. 대단한 빽이 있는것 같다.
회계팀은 사원부터 부장까지 좀.... 자신들이 회사를 쥐락펴락 한다고 생각하는듯 하다.
사장은 회계팀에게는 뒷방늙은이일 뿐이다. 가끔 뒷방 늙은이 뭐하냐 라며 물어보기도 한다. 회계팀은 자신들을 제외하고 회장부터 사장 그리고 타 부서사람들은 모두 무시해도 된다고 가르치나 보다. 자신보다 나이도 많은 사람에게 반말 섞어가며 무시하듯 이래라 저래라 사람 가르키듯 한다. 다른회사들은 그리 업무처리 하지 않고 그 체계는 너희 회계팀에서 너희 편하려고 만든거야 그게 정석은 아니란거지...",회계팀은 한번 물갈이를 할 필요가 있을듯 하고 신사업부에 필요없는 사람들과 그 자리와 위치가 맞지 않은 사람들이 몇몇 있는듯 하다. 신 사업부를 발판으로 제이엠아이가 다시 일어서기 위해선 이 사람들 먼저 갈아엎어야 할것이다.
1.7,제이엠아이(주),2021. 03,2점,"""야근을 하지않는다는것에 만족하는 사람이라면 다닐만합니다.""",연봉은 적지만 야근은 하지않습니다. 적은 인원으로 운영되는 회사라 가족같은 분위기입니다.,업무가 비효율적이며 업무강도가 수시로 바뀌면서 직책에 비해 급여가 적고 일량이 많음,회사 직원들의 생각과 처우를 잘듣고 살펴주시길 바랍니다.
1.7,제이엠아이(주),2021. 03,2점,"""칼퇴근을 원한다면 딱 그거하나만 봐야됨.
더이상 바라지 않으면 다닐만함""","정말 바쁠때가 아니면 칼퇴근이 확실함.
출근도 9시 까지여서 여가시간 활용이 용이함","연봉 정말 답없음.
명절때에도 그 흔한 스팸셋트도 안나옴",합리적인 복지체계를 마련해주면 일을 배운 사람도 이직하지 않고 더 다닐것임
날 괴롭힌 삭제된 댓글,제이엠아이(주),2021. 03,,,,,
날 괴롭힌 삭제된 댓글,제이엠아이(주),2021. 03,,,,,
2.7,한일사료(주),2022. 08,1점,"""입사 시 조건은 나쁘지 않으나 연차가 쌓일수록 계속 다니고 싶은 마음이 사라진다.""",근무 스케줄을 본인이 짜기 때문에 활동에 자유롭다. 더 이상 장점은 없다.,"체계적이지 못한 승진 시스템, 젊은 사람들까지 꼰대로 만들어버리는 군대 문화, 한 사람 말 한마디에 바뀌는 정책 방향, 한 사람 기분에 따라 달라지는 회사 분위기, 축산분야가 전반적으로 하향 추세지만 여기는 특히 발전 가능성 없음.",젊은 직원들이 더 이상 이탈하지 않도록 비전을 주고 평생 다니고 싶은 회사가 되었으면 좋겠다.
2.7,한일사료(주),2022. 07,2점,"""군대식문화이긴한데 부서마다 케바케인듯합니다.
나름 다닐만해요""",부서마다 다른데 내가 다녔던부서는 팀장이 좋아서 나름 좋게좋게다님,출근시간이 7시 30~40분에는 출근해야함.. 완전 조출 퇴근은그대로,조금씩 변화하는그런걸 만들어야할것같아요.
2.7,한일사료(주),2022. 07,5점,"""53주년된 역사가 깊은만큼 뿌리가 깊고,
탄탄한 회사""","능력이 있으면 보상도 많이 받고
대학교학자금, 유류비 지원,
종합건강검진 등 복지도 좋은 회사","위치가 조금 외져 자차가 필요하지만,
출퇴근거리가 먼 직원들은 기숙사가 있어서 편리함","곡물가, 환율 상승 등 대내외적으로 어려운 시국에 경영진뿐만아니라 전직원들이 이 위기를 슬기롭게 잘 극복해서 한일사료가 더 강하고 비전있는 회사로 성장해나가길 바랍니다."
2.7,한일사료(주),2022. 06,1점,"""매우 보수적이고 수직적인 꼰대 문화 그 자체인 발전이 없는 회사""","1. 오래된 중견기업이라 월급 밀릴 일은 없음
2. 연차와 별개로 하계휴가와 휴가비 제공
3. 명절이나 창립기념일 등에 자사 고기 선물 줌
4. 1년에 한번 건강검진 시켜줌
5. 구내식당에서 중식과 석식 제공됨 (대신 시설과 퀄리티 많이 떨어짐)","1. 말도 안 되는 출근시간 (공고나 근로계약서 상 근무시간이 상이함, 7시 30분 출근에 퇴근은 부바부지만 일이 없어도 눈치 보느라 6시 이후에 하는 경우가 대부분)/점심시간 역시 제대로 쉬기 어려움
2. 주말, 휴일 돌아가면서 근무를 서야 함 (최저시급에도 못 미치는 금액 줌)
3. 사무직은 시간외수당 존재하지 않음
4. 1년에 한번 토요일, 일요일 이틀 연속으로 전직원 하루 종일 회사 공장 청소 시킴 (강도가 엄청 높은데 당연히 제대로 돈 안 줌)
5. 자차가 없는 경우에는 교통이 매우 불편함
6. 오너의 기분에 따라 회사 분위기가 결정되는데 업무 외에도 그것까지 신경 쓰느라 스트레스가 큼 (퇴근 후나 주말할 거 없이 연락 옴)
7. 직원들의 불만이 있어도 강압적인 오너의 말에 거역할 수 없음 (절이 싫으면 중이 떠나야 한다는 마인드)
8. 젊은 직원들이 오래 버티질 못하고 대부분 금방 그만두기 때문에 중간 직급이 없음
9. 연봉 높은 편 아니고, 연봉 인상 역시 동결할 때가 많음
10. 오너가 워낙 이것저것 간섭이 심해서 직원들과 사소한 대화 나누기도 쉽지 않고, 그래서인지 회사 분위기가 매우 삭막하고 조용함
11. 여자의 경우 진급은 그냥 힘들다고 보면 됨 (있어도 말도 안 될 정도로 매우 더딘 편)
12. 코로나 이전에는 퇴근 후 의미 없는 교육을 시킴
13. 오래된 회사답게 건물도 노후화되어 시설이 매우 열악함 (제대로 된 휴게실이나 탕비실 없음)
14. 아주 오래된 회사의 자체 ERP 시스템을 사용하고 있어서 업무 효율성이 떨어지고, 추후에 이직을 하는 경우에도 도움이 안 됨 (비용이 많이 든다는 이유로 보편적인 프로그램 사용하지 않음)/업무에 체계가 없고 주먹구구식으로 돌아감
15. 아무래도 사료 공장이기 때문에 역한 냄새가 날 수 있음","언제까지 고지식한 마인드로 회사를 운영할지 모르겠지만, 가족회사라 절대 쉽게 바뀌지는 않을 것 같다. 지금이 어떤 시대인데 아직도 옛 사상에 머무르려고 하는지 모르겠다. 이상한 데에 신경 쓰지 말고 기본적인 것부터 지켰으면 한다. 회사 내 불만들이 끊이질 않는데 귀 막고 눈 막지 말고, 많은 직원들이 퇴사를 하면 회사의 문제점을 파악했으면 좋겠다."
2.7,한일사료(주),2022. 06,1점,"""회사와 거래처 모두 80년대에 머물러 있는 회사. 갑과을이 지나치게 스며들어있음.""",월급 안밀림. 휴가비 지원. 자녀장학금 지원(장기근속을...),오너의 마음대로 순간순간 경영. 거래처 갑질 끝판왕.,직원들이 왜 나갈까요. 본인들의 자리에 연연하지 말고 할말은 하고 바꿔나가면 발전 할 수 있겠죠.
