총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.3,옴니시스템(주),2022. 09,3점,"""겉모습은 중견이지만 속은 중소, 연봉이 적음""","다들 그렇지만 몇몇 사람 제외 사람들 좋음, 몇몇 사람때문에 퇴사","특정 부서 업무 과중 야근이 많고, 다른부서는 칼퇴함 어떤 부서, 어떤 상사를 만나느냐에 따라 너무 갈림",경영진은 경영진일뿐 업무에 대해선 전혀 모름
2.3,옴니시스템(주),2022. 09,1점,"""정말 갈곳 없을때 입사하시길 추천합니다.si성향이 잘 맞는분한테는 맞을수도""",글쎄..아무리 생각해도 생각이 나지 않는게 장점이랄까?사옥있는게 장점이라면 장점?,구내식당 밥이 맛이 없다.역에서 도보로 한참 걸리는 사무실 위치.라떼을 시전하는 윗선.일은 저질러 놓고 지원없는 윗선의 무능함.카페 직원 할인 해준다지만 그마저도 비싼 커피.,뭐 특별히 없네요.하던대로 하셔도 되요.말한다고 바뀌지 않을테니깐요.
2.3,옴니시스템(주),2022. 08,1점,"""굉장히 수직적인곳에서 창의적인 활동은 할수가없음.""","지하1층 구내식당이 맛있음. 그외는 글쎄....
그나마 사옥에서 근무해서 외부인 접촉이 적다(코로나시기에)","급여가 짜고, 복지는 글쎄........
큰장점이 없는것이 단점이라고 할수있을지도","사업을 시작했으면 임원이 책임을 져야하는데, 그것또한 직원한테 책임전가하는건 아니지않나싶음."
2.3,옴니시스템(주),2022. 08,1점,"""나이많은사람들만있다 발전이없다 오래된 회사 서울에 회사가있다""","점심을준다 버스정류장이 근처다
커피를 사원증으로 반값에 마실수있다 사옥이라 편하다","연차 자유롭지못하다 위에서부터 썩은 고인물
90년대식 업무환경","반말하지않는 회사 회식하지않는 회사
밑사람 얘기에도 귀기울여줄수있는회사"
2.3,옴니시스템(주),2022. 07,1점,"""망해가고 있는 회사의 전형적인 모습.......""",지하에 구내식당이 있어서 식비 아낄수 있다.(근데 맛이 없다),"이 회사의 가장큰 문제는 일단 경영진의 무능력 플러스 과장급 이상 직원의 매너리즘이다.
경영진은 회장한테 아부하기 위해 혈안이고 과장급 이상 직원들은 어떻게 하면 밑에 직원한테 업무를 떠넘기고 놀 수 있을지 고민한다.",일단 니들부터 전원 사표쓰고 나가라. 버러지 같은 것들아.
2.3,옴니시스템(주),2022. 07,2점,"""정시퇴근이 기본인 회사.
회사 직원의 연령이 높은 회사.""","회사 빌딩 내 구내식당이 있고, 점심 식비는 별도로 내지 않음.
도서출판사가 계열사로 존재함.
화장품제조사가 계열사로 존재함.
회사 빌딩 내 카페가 있고, 직원할인이 있음.","단순 보고를 위한 문서 작업에 시간을 많이 투자하는 편.
정시 퇴근이 기본이나 업무가 진행 되고 있는지 체감이 되지 않음.",신규사업에 적극적으로 리드하여 실체화 할 수 있길 바랍니다.
2.3,옴니시스템(주),2022. 06,1점,"""오너의, 오너에 의한, 오너를 위해 움직이는 회사
직원보다 임원이 더 많은 회사""","연차 사용시 눈치 안봄, 맛없지만 꽁자로 제공되는 구내식당??","오너하고싶은거 하기 위해 존재하는 회사
대기업 출신이라며 임원진들을 데리고오지만 막상 효과는 없는..
연봉 인상 없고 임원들만의 수당 파티
계열사에 따라 직원들 대우가 틀림
회장의 기분에 따라 사옥 건물의 분위기가 좌우됨
급박하게 업무 던져놓고 해결하면 당연한거고 못하면 일 못하는 애 취급함
오너와 같이 일하는 직원들은 지들도 오넌줄 알고 계열사에 업무 협조요청하면서도 당당함
계열사 아님 문닫을 만한 회사도 십시일반 도와 간신히 생명유지중","직원들을 책임질수 없으면 회사를 매각하든 문을 닫든 직원들이 갈길 찾아주길 바람
월급은 회사가 직원들에게 그냥 주는게 아니라 직원들이 정당히 일하고 받아가는 댓가임"
2.3,옴니시스템(주),2022. 06,1점,"""회사의 외형을 한 구멍가게. 무능하고 안하무인 경영진.""","월급은 안밀리고 나온다.
복장 나름 자유롭다.
에어컨 히터 잘 나온다.","1. 연봉이 짬. 매년 쥐꼬리 월급에서 쥐꼬리만큼 인상해왔는데, 이젠 그마저도 없음.
2. 무능한 경영진들 본인들이 회사는 다 말아먹고, 책임은 직원들에게 전가함. 잘된적도 없지만 잘되면 지들이 잘난덕 안되면 니들이 못난탓. 그 핑계로 연봉인상도 없음.
3. 승진도 거의 없음. 승진시켜주기 싫어서 직급도 이상하게 묶어버림.
4. 직원들을 직원이 아닌 인민이나 노예쯤으로 여김. 갑질이 심함. 존중이란 없고 반말은 기본에 막말, 폭언도 심심찮음. 본인 사적인 일에도 다 부려먹음. 실제로 대표이름+와인 네이버 검색창에 치면 갑질뉴스 검색가능.
5. 맛없는 구내식당과 사내카페 만들어놓고 (복지차원 핑계대지만 계열사간 매출로 본인 주머니 채우기) 무조건 구내식당과 사내카페만 이용하라함. 나가서 밥먹거나 커피마시면 안됨. 북한이 따로 없음.
6. 계열사에서 갑자기 마스크 제작하더니 계열사 마스크 강매함. 회사에서 다른 마스크 쓰고 다니지 말라고 물론 좋은 말로 권고사항인척 함. 하지만 걸리면 안됨. 북한임.
7. 계열사에서 화장품 홈쇼핑 나가더니 화장품 강매함. 인당 몇개 구매하라 갯수도 정해줌. 물론 개인 사비로 사야함.
8. 회사에 체계가 없음. 닥치는대로 인력 돌려막기함. 남아있는 사람들만 죽어나감.
9. 회장눈에 들기 위한 임원들 정치질이 심함. 일을 제대로 하는 임원은 없고 다들 회장 기분 맞추기만 급급함.
10. 회사가 어렵다고 직원들 연봉은 못 올려주고 복지는 퇴보하지만 필요없는 임원은 계속 늘어남. 그 돈으로 직원들 월급이나 올려주세요.
11. 주먹구구식 경영으로 손대는 사업마다 망하는중. 물러나고 전문경영인을 쓰던가 하고 있는 사업만이라도 건사하길.",어차피 직원들 말 듣지도 않고 직원한테 쓰는 돈이 세상에서 제일 아까운돈이니 고칠 것 바라지도 않습니다. 그냥 아무것도 고치지말고 쭉 지금처럼 하세요. 회사가 얼마나 유지될지 모르겠으나.
2.3,옴니시스템(주),2022. 06,5점,"""고인물많고 대표말이라면 죽는시늉까지하는 능력없는임원들""","워라벨보장
그거말곤없음 정말없음 식당카페 있으나 맛없음
근데 나가서먹는거도 눈치줌",꼰대와 고인물많음. 연봉인상거의없음 오래다닌사람들만손히리,"본인들생각말고 직원들생각좀해주쇼
열심히일하는직원 경비깎을생각말고"
2.3,옴니시스템(주),2022. 06,2점,"""직원 복지가 취약하고 고인물임
그냥 자기 일 하면서 근속년수 채우시면 다닐만한 회사""",장점은 지하에 사내식당이 있다는 것과 1층에 카페가 있다는 것이다,"젊은 직원들보다는 고인물들이 많음
닭장처럼 다닥다닥 붙여있음","직원을 귀하게 여기고 복지향상에 신경 썼음 좋겠다
너무 고인물 중심이다"
