총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.4,뉴로스(주),2018. 03,1점,"""터보블로워 업계 1위라고 하면서
본인들이 가지고 있는 터보기술은 엄청 자부심이 있다고 생각하고 있음
자만하고 있음""","징검다리 있을시 연차
미리 이야기 하면 연차 연속으로 쓸 수 있음
회사 법인차량 있어 개인차량으로 업무 볼 일이 없음","업무에 비해 터무니 없는 연봉
면접때는 잘 준다고 하지만 절대 그런일 없음
연봉 가지고 장난치는 느낌
자기들 월드에 빠져서 자만하고 있음
시스템 개선 및 발전이 전혀 없음
꼴통 군대 문화 많음 꼰대들이 왜이리 많음","퇴사자가 많으면 원인분석해야 하지만
사람 또 뽑으면 된다는 생각이 강함
회사가 경영실수로 어려워지니 직원들 복지 건드림
회의만 많이 하나 결론은 항상 못내림
꼰대 마인드는 이제 그만"
2.4,뉴로스(주),2018. 03,3점,"""베어링에 대해 배우고 알아가고싶으면 추천""",시스템이 중소기업치곤 꽤 체계적이고 복지비도 나옴 명절비 나옴 여름에 아이스크림 줌 (자유) 칼퇴가능 연차가능 잔업가능 근무복 줌 대전에 있음 기숙사 제공 배울것이 많다 안정적이다 밥이 맛있다 근무환경이 좋음,"연봉이 좀 적다 분위가가 좀 보수적 여름에 덥다
겨울에 추움 업무가 좀 지루할수있음 기계가 된 느낌 갑자스런일이 터진다 하청업체가 일은 잘 못하는 느낌..",다 좋지만 동기부여 시켜줄 수 있으면 좋을듯함 일을 오래다닐수있는 비전대책이 필요할듯 그것 이외엔 다니기 무난한듯
2.4,뉴로스(주),2018. 02,1점,"""막무가내, 회사의 충성심은 찾아볼 수 없는 기업""","업무만 제대로 처리한다면 휴가 눈치 보지 않아도 됨. (대신 업무량 많음)
야근 강요 안함. (타부서는 야근 강요)
징검다리 연휴는 휴가를 권함.
중식, 석식 제공함.","업무량에 비해 급여가 적은 편이며 업무 등 유독 책임전가가 많음.
인원에 비해 낮은 매출로 변화를 요구하지만 부서만 변경 될 뿐, 생각은 변화 되는 것 같지 않음.
신입사원 입사시 따로 업무, 회사에 대한 교육을 하지 않는 것으로 보임.
교육을 한다고 해도 기존 직원들의 반발로 교육을 함.
(일단 뽑아놓고 나몰라라 식으로 방치한 뒤 그 후에 업무에 대해 타박함)","직원들의 불만을 해결하려는 자세는 보이지만, 실직적으로 어떤 것이 해결 되었는지 잘 모르겠음."
2.4,뉴로스(주),2018. 02,1점,"""독자적인 기술을 개발하였지만 이제는 경쟁사에 밀리며, 기업방향이 조금 갈데를 잃어보임""",업무강도가 낮아 부담없이 일하기에 좋음. 심지어 주말이나 야근많이 하면 지적받음,"무사안일의 매너리즘에 빠져 변화하지 않고 군대식을 강요함. 임원들 생각은 아니겠지만, 팀간의 서로 책임전가가 많음","변화를 입으로 내뱉는다고 변화하는게 아니라, 실행에 옮겨야 변화하는 것이며, 부서만 바뀌었다고 변화하는게 아니라, 진취적인 마인드를 가져야 변화를 하는 거라는 생각을 가지고 보수적인 타성에 젖은 팀장/본부장의 생각의 변화가 필요함"
2.4,뉴로스(주),2018. 01,2점,"""기대안하고 다니기에는 좋으나
돈이 너무 적음""",기대안하고 다니면 좋음 월급 제때 나옴 저녁밥 줌 떡값줌 남들쉴때쉼,사람을 기계 다루듯이 하는게 단점 눈치가 보임 군대적인문화 지각하면 안됨 쉬는시간이외에 못쉼,물량에 비해 월급이 너무 작음 필요없는 사람은 자르고 효율적으로 꾸려나가셨으면
2.4,뉴로스(주),2018. 01,1점,"""인건비 최소화를 회사 경영 기본 원칙으로 한 기업.""",휴가 사용에 큰 제약이 없고 과장급 이하 직원들은 배울점이 많고 수평적 분위기,"인건비 절감을 최우선으로 하며 상여금 유류비 등이 거의 없음
인력이 부족하여 업무양이 많은편
막무가내식 사업 참여",회사에 대한 충성심과 업무 성실도는 급여와 회사의 진실성에서 나오는것을 명심하기 바람
2.4,뉴로스(주),2017. 07,4점,"""자동차업계로 도약하기 위한 준비단계의 기업이며, 산업용 블로워 선두주자""","산업용 브로워 업계 1위이며, 자동차 직종도 배울 수 있음",인력에 비해 매출액이 낮아 아직까지는 도약을 위해 준비단계아서 급여가 낮은점,인력구조 개편을 통한 업무 효율성을 높이고 각 사업분야의 성장속도를 높일 필요가 있음
2.4,뉴로스(주),2017. 07,2점,"""좋지도않지만 나쁘지도 않은 회사~~복지만본다면 강력 추천""","복지에관해서는 대기업수준. 주말근무없는편이며, 부서마다 틀리지만 개인시간이 많이생김",복지는 좋으나 급여는 어는 중소기업보다 못함.. 블로워를 제외하면 딱히 비젼이 보이지 않음,분명히 기술은 보유하고있으나 그 기술을 실행해주는 직원들의 연봉은 챙겨줘야 된다고 생각함
2.4,뉴로스(주),2017. 06,2점,"""진행중인 사업은 많으나 제대로 된 사업은 블로워사업 뿐.. 성장가능성은 높으나 확실치 않음""",급여 를 제외하고는 대기업 이나 공기업 수준의 휴무 및 복지제도 (수준이 아님) 를 운영중 임.,급여가 동종업계 및 지역수준에 크게 부족함. 그리하여 3년이내 이직 및 퇴직자가 부서별로 조금씩 차이는 있으나 대략 70프로 이상 임. 급여수준이 중소기업을 벗어나지못하여 복지제도는 대기업수준으로 시행중이나 직원들이 돈이없어 활용을 못함.,신규사업진출은 좋으나 회사의 내실을 다지면서 진행해야할것임. 직원들을 쥐어짜서 급하게 진행하니 버티지못함. 보상이라도 해주던가...
2.4,뉴로스(주),2017. 06,1점,"""글로벌 기술 선두주자라고 하지만, 그건 옛말이고 현재는 산적한 문제에 갈팡질팡임""","업무성과없이 매일 반복적인 일만 해도 문제가 없으며, 문제가 안터지는 날에는 아무도 뭘하는지 신경안씀",산적한 문제 체계적인 접근없이 윗사람이 담당자에게 개선만 강요하고 현실적 불가능과 타협이 안되는 상황에도 책임전가가 심함,"적재적소의 인재 활용으로 현재의 문제를 차근히 타결해 나가길 바라며, 진솔한 이야기에 집중하길 바람, 좋은 소리만 듣고 쓴소리는 배척하는 자세를 버려야 함"
2.4,뉴로스(주),2017. 04,2점,"""본인이 적극적이고 능력이 있으면 좋은 직장이지만 회사의 내실은 글쎄?""",연차쓰는데 눈치를 안봐도 되고 징검다리휴일 휴가사용으로 그나마 쉴 날이 많다.주말 근무강요도 없는편. 식당 밥이 괜찮다,말 그대로 이일 저일 찔러보고 미래를 위한 집중이 부족하다. 터보블로워는 잘 나가겠지만 언제까지 잘 나갈까? 그리고 몇몇부서는 매일매일 노가다의 연속! 생각보다 체계도 부실하고 내부인원의 스트레스 누적이 상당하다,뭐 바랄거 없다. 어차피 바뀔것도 없는데. 그저 현재만큼만 하시라
2.4,뉴로스(주),2017. 03,3점,"""다양한개발을 경험할수있다 ..................
기업의 비전이 있어보인다""","연차사용은 눈치를 보지않아도 쉽게 사용가능하나
본인일은 책임을져야한다",불필요한 업무절차가 다소있다..................,직원들의 불만은 모두해결될수없으나 조금씩 개선된다는 정도라도 보여줬으면
2.4,뉴로스(주),2016. 12,2점,"""외형적으로 성장하는 기업이지만 내부적인 직원들에 대한 복지 또는 연봉등의 지원은 점점 감소하고 있음""",연차사용에 적극적이나 일부부서에 따라 눈치주는 사람이 있음 하지만 징검다리 휴일에 연차사용을 적극 권장하는 편임,이것저것 일단 다해보는 편임 사람만 죽어남 선택과 집중이 필요한듯함 성장하는 만큼 직원도 챙겨주는 것이 필요함,단점에도 언급한것처럼 선택과 집중이 필요하고 사람이 중요함 일하던 사람이 나가면 대체할 인력을 빨리 보충해줘야 함
2.4,뉴로스(주),2016. 11,2점,"""다양한 파트(기계,전기)를 직간접적으로 경험 할 수 있는 곳""",항공우주 기술을 이용해 항공산업 뿐만아니라 자동차 선업 그리고 주력생산품이 산업용 송풍기까지 다양 제품군을 만날 수 있음,"삼성테크윈의 우수한 인력들이 모여 창업을 하였고 지금까지 성장하였으나 대부분이 퇴사한 상태. 젊은기업이나 아주 보수적임. 9시반까지 잔업이 일상이며, 잔업비로 치킨에 피쳐 값도 안됨. 박봉에 연봉인상율도 낮은데 동결 될때도 있음",대외적으로 보여지는만큼 임직원에게도 많은 혜택이 돌아 갈수 있었으면 하고 몇 안되는데 복지도 매년 줄고 있다고 들었는데 정신 차려야 됨
2.4,뉴로스(주),2016. 05,3점,"""중소기업 중 괜찮은 복리후생
잦은 조직개편은 단점""",우리사주지급 여름 아이스크림 주거나 야근안해도 석식가능해시 좋음 연차사용 자유로운편,"능력없는 낙하산, 소통부재
경영진은 성과를 요구하지만 성과에대한 대가에 대한언급 없음
막연히 앞으로 좋아질거라고함",성과달성 시 회사의 미래만 보여주지말고 직원의 미래도 보여줬으면...
2.4,뉴로스(주),2016. 02,4점,"""분위기가 좋고 직원끼리의 단합이 잘되는 편입니다.그리고 일의 강도는 평이한 수준입니다.""",분위기가 좋습니다. 기술력이 있어 일을 배우기가 좋습니다. 그리고 앞으로의 발전 가능성이 높습니다.,대전 지역에 있다는 것에 따라서 타회사 보다 연봉 수준은 낮습니다. 그러나 어느 정도 괴도에 오르고 나면 연봉이 쉽게 오를 여지가 있습니다.,연봉 수준을 올리고 쓸데 없는 복지 말고 꼭 필요한 복지를 하였으면 합니다.
2.4,뉴로스(주),2016. 01,3점,"""개인적으로 성장할 수 있는 회사, 연봉은 낮지만 복지는 괜찮음""",어느정도 체계를 갖추고 있음 하는 만큼 개인 역량을 인정받을 수 있음,야근이 당연시 되어있는 분위기 그에비해 낮은 연봉 대중교통 이용시 불편,"통근버스 운영이 필요함, 퇴근시간 다돼서 회의 안했으면..."
2.4,뉴로스(주),2015. 12,1점,"""15년이나 되었지만, 향후 15년을 생각하지 못하는 회사, 제대로 된 회사되기에는 갈 길이 멀었음""","임금은 적으나, 복지 수준은 높은 편이며, 더 좋은 복지를 위해 나서는 중임","복지나 회사 이미지는 좋으나, 윗사람과 아래 사람들의 소통이 되지 않음
윗 사람들의 독선적인 정책으로 아랫사람들이 힘듬",눈에 보이지 않는 부분에 대한 경영이 필요하다.
2.4,뉴로스(주),대전,3점,"""1-2년 다니기는 괜찮으나 장기적으로는 비전이 안보임""",밥은 괜찮은편이며 상하 관계를 잘 잘 느낄수 있게 해주는곳,"인력에 투자가 없고 , 연봉상승 적음 , 쓸데 없이 야근..",인력에 투자를 많이 했으면 좋겠고 직원들 복지 신경써줬으면 좋겠다
2.4,뉴로스(주),2015. 08,3점,"""터보 기계의 처음과 끝을 배울 수 있는 기업""",대전 테크노밸리 근처라서 그런지 고학력 R&D 선배들에게 많은 것을 배울 수 있음.,"- 일 없는데도 야근 시키는 경우 자주 있음.
- 술 문화",업무배분이 효율적으로 이루어질 수 있으면 좋겠음.
2.4,뉴로스(주),2015. 01,3점,"""글로벌 기업으로 국내는 물론 세계적인 점유율이 높은 기업.""",국내를 포함하여 세계적인 기업으로서 터보블로워의 다양한 지식을 습득할 수 있음,부서와 부서간의 업무 조율이 되지 않으며 특정 부서에 유리하도록 회칙이 변경됨.,모든 부서에 공평한 회칙이 마련되야 함.
2.4,뉴로스(주),|,4점,"""다양한 업무 분야를 접할 수 있고, 터보 기계 전반에 대한 기술을 짧은 기간 내 습득할 수 있음.""","발전 가능성이 충분하다고 보여지고, 유연한 조직을 가지고 있어 신속한 시장 대응이 가능하고, 글로버 브랜드로서도 가능성 있음","영업 능력이 부족하고, 체계적인 시스템이 정착되엉 있지 않음","선택과 집중을 해야 할 필요가 있으며, 시스템의 최적화를 위한 노력 필요"
날 괴롭힌 삭제된 댓글,뉴로스(주),|,,,,,
날 괴롭힌 삭제된 댓글,뉴로스(주),|,,,,,
날 괴롭힌 삭제된 댓글,뉴로스(주),|,,,,,
날 괴롭힌 삭제된 댓글,뉴로스(주),|,,,,,
