종목명,신문사,시간,제목,본문
현진소재,아시아경제,2015.03.13. 오후 5:08,현진소재 150억 유증 결정,"[아시아경제 이승종 기자] 13일 현진소재는 150억원 규모의 유상증자를 결정했다고 공시했다. 주주배정후 실권주 일반공모 방식이며 운영자금 목적이다.

이승종 기자 hanarum@asiae.co.kr

▶ 진정한 부의 위대함 ""버핏에게 묻다""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
현진소재,이데일리,2015.03.13. 오후 5:09,"현진소재, 150억 규모 유상증자 결정","[이데일리 김도년 기자] 현진소재(053660)는 운영자금 150억 6600만원을 조달하기 위해 보통주 620만주 규모 주주배정후 실권주 일반공모 방식의 유상증자를 결정했다고 13일 공시했다. 신주 예정 발행가는 2430원으로 신주 상장예정일은 올해 6월1일이다.

김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
현진소재,머니투데이,2015.03.13. 오후 5:18,"현진소재, 150억원 규모 유상증자 결정","[머니투데이 김성은 기자] 현진소재는 운영자금 마련을 위해 150억원 규모의 주주배정후 실권주 일반공모 방식의 유상증자를 결정했다고 13일 공시했다. 발행 예정 주식 수는 620만주이고 구주주 대상 청약 예정일은 5월11일~5월12일이다. 상장 예정일은 6월1일이다. [내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹][Ten Lines News 티타임즈 ]['취업의 모든 것' 잡드림 ]

김성은 기자 gttsw@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
현진소재,한국경제,2015.03.14. 오전 3:31,[코스닥 증자공시] (13일) 현진소재,"▲현진소재=신주 620만주를 발행하는 150억원 규모 주주배정 유상증자 실시 결정.

[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한국경제신문, 무단 전재 및 재배포 금지"
현진소재,이데일리,2015.03.16. 오전 9:03,"[특징주]현진소재, 급락…150억 규모 유상증자","[이데일리 경계영 기자] 현진소재(053660)가 급락하고 있다. 운영자금을 조달하기 위해 유상증자키로 했다는 소식이 주가에 영향을 준 것으로 풀이된다.

16일 오전 9시2분 현재 현진소재는 전거래일 대비 12.77% 내린 3450원에 거래되고 있다.

지난 13일 현진소재는 운영자금 150억6600만원을 조달하기 위해 보통주 620만주 규모의 주주배정후 실권주 일반공모 방식의 유상증자를 결정했다고 공시했다. 신주 예정 발행가는 2430원이며 신주 상장예정일은 오는 6월1일이다.





경계영 (kyung@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
현진소재,머니투데이,2015.03.16. 오전 9:04,"[특징주]현진소재, 유상증자 결정 소식에 급락세","[머니투데이 김평화 기자] 현진소재가 급락세다. 운영자금을 조달하기 위해 유상증자를 결정했다는 소식에 따른 것으로 풀이된다.
16일 오전 9시2분 현재 현진소재는 전거래일 대비 12.77% 내린 3450원에 거래되고 있다.

지난 13일 현진소재는 운영자금 150억6600만원을 조달하기 위해 보통주 620만주 규모의 주주배정후 실권주 일반공모 방식의 유상증자를 결정했다고 공시했다. 신주 예정 발행가는 2430원이며 신주 상장예정일은 오는 6월1일이다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹][Ten Lines News 티타임즈 ]['취업의 모든 것' 잡드림 ]

김평화 기자 peace@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
현진소재,조선비즈,2015.03.16. 오전 9:20,"[특징주] 현진소재, 유상증자 소식에 급락","현진소재(053660)가 유상증자를 결정했다는 소식에 급락하고 있다.
16일 오전 9시 12분 현재 현진소재는 전날보다 11% 내린 3520원에 거래되고 있다.
지난 13일 현진소재는 보통주 620만주를 새로 발행하는 유상증자를 결정했다고 공시했다. 증자 방식은 주주배정 후 실권주 일반 공모다. 예정 발행가액은 2430원이며, 증자 예정규모는 총 150억6600만원이다.
[노자운 기자 noja@chosunbiz.com]

[조선비즈 바로가기] [위클리비즈] [페이스북] [카카오스토리]
chosunbiz.com"
현진소재,머니투데이,2015.03.27. 오후 4:06,"금감원, 현진소재에 정정신고서 제출 요구","[머니투데이 김성은 기자] 금융감독원은 현진소재가 지난 16일 제출한 증권신고서(지분증권)에 대해 정정신고서 제출을 요구했다고 27일 공시했다. [내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹][Ten Lines News 티타임즈 ]['취업의 모든 것' 잡드림 ]

김성은 기자 gttsw@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
현진소재,머니투데이,2015.04.13. 오후 4:11,"현진소재, 강호경 사장이 5만7490주 장내매수","[머니투데이 김도윤 기자] 현진소재는 강호경 사장이 보통주 5만7490주(0.36%)를 장내매수했다고 13일 공시했다. 강 사장의 현진소재 지분율은 0.08%에서 0.44%로 올랐다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹][Ten Lines News 티타임즈 ]['취업의 모든 것' 잡드림 ]

김도윤 기자 justice@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
현진소재,이데일리,2015.04.16. 오전 7:10,"현진소재, 유상증자 1차 발행가 2320원","[이데일리 임성영 기자] 현진소재(053660)는 유상증자 1차 발행가액이 2320원으로 결정됐다고 16일 공시했다. 발행예정 주식수는 620만주이며 액면가는 500원이다.

임성영 (rosa8341@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
