종목명,신문사,시간,제목,본문
티에스엠텍,머니투데이,2014.11.11. 오후 5:59,"티에스엠텍, 주가 급락 조회공시 요구","[머니투데이 정인지 기자]한국거래소는 11일 티에스엠텍에 대해 주가 급락에 대한 조회공시를 요구했다.

답변시한은 다음날 오후 6시까지다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

정인지기자 injee@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
티에스엠텍,한국경제,2014.11.12. 오전 9:24,"티에스엠텍 ""주가 급락 사유 없다""","[ 강지연 기자 ] 티에스엠텍은 최근의 주가 급락과 관련한 조회공시 답변에서 ""공시할 만한 중요한 정보가 없다""고 12일 밝혔다.

한경닷컴 강지연 기자 alice@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱] [기사보다 빠른 주식정보 , 슈퍼개미 APP] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
티에스엠텍,아시아경제,2014.11.12. 오전 9:30,"티에스엠텍 ""주가 급락 사유에 관해 공시할 정보 없다""","[아시아경제 최동현 기자] 티에스엠텍은 최근의 주가 급락과 관련한 조회공시 답변에서 ""주가 및 거래량에 대한 영향을 신중히 검토했으며 최근의 현저한 시황변동(주가급락)과 관련해 공시할 중요한 정보가 없다""고 12일 밝혔다.

최동현 기자 nell@asiae.co.kr

▶ 아시아경제 기획특집 韓 주변 리더십 大충돌 ""아베vs시진핑""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
티에스엠텍,파이낸셜뉴스,2014.11.12. 오전 9:35,"[공시]티에스엠텍 ""주가급락 관련 공시할 중요 정보 없다""","티에스엠텍은 최근 주가급락 관련 조회공시에 ""공시할 중요 정보 없다""고 12일 답변했다.
mkchang@fnnews.com 장민권 기자


☞ 공식 SNS계정 [페이스북] [트위터] | ☞ 파이낸셜뉴스 [PC웹] [모바일웹] | ☞ 패밀리사이트 [부산파이낸셜뉴스] [fn아이포커스] [fn아트]


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
티에스엠텍,헤럴드경제,2014.11.12. 오전 9:45,"<생생코스닥> 티에스엠텍, “주가급락 사유없다”","티에스엠텍은 12일 최근 주가급락 관련 조회공시 답변에서 “최근의 현저한 시황변동(주가급락)과 관련해 공시할 중요한 정보가 없다”고 밝혔다.

[헤럴드경제 뉴스스탠드] [헤럴드스탁마켓] [제3회 코리아헤럴드 청소년 외교아카데미]

[헤럴드경제 모바일 웹] [헤럴드경제 모바일앱] [SUPERICH] [REAL FOODS]



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
티에스엠텍,매일경제,2014.11.12. 오전 10:07,"티에스엠텍 ""시황 변동 관련 중요 정보 없어""","티에스엠텍은 최근 주가 급락과 관련한 한국거래소의 조회공시 요구에 ""공시할만한 중요 정보가 없다""고 12일 답변했다.
[매경닷컴 이가희 기자]

▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
티에스엠텍,조선비즈,2014.11.12. 오전 10:08,"[조회답변] 티에스엠텍 ""주가 급락 관련 중요 정보 없어""","티에스엠텍(066350)은 최근의 주가 급락과 관련, 한국거래소의 조회공시 요구에 “공시할 중요한 정보가 없다”고 12일 답변했다.

[노자운 기자 noja@chosun.com]

chosunbiz.com"
티에스엠텍,머니투데이,2014.11.12. 오전 10:23,"티에스엠텍 ""주가급락 관련 중요정보 없다""","[머니투데이 유다정 기자]티에스엠텍이 조회공시 답변을 통해 최근의 주가급락과 관련된 중요 정보가 없다고 12일 공시했다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

유다정기자 jung@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
티에스엠텍,머니투데이,2014.11.14. 오전 9:59,마대열 티에스엠텍 회장 자사주 지분 7.68%→13.12% 증가,"[머니투데이 최민지 기자]티에스엠텍은 마대열 티에스엠텍 회장의 자사주 지분이 장외매수 및 주식배당을 통해 7.68%에서 13.12%로 늘어났다고 14일 공시했다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

최민지기자 mj1@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
티에스엠텍,머니투데이,2014.11.18. 오후 1:24,"티에스엠텍, 최대주주 측 지분율 확대","[머니투데이 김성은 기자]티에스엠텍은 최대주주 측 지분율이 기존 17.66%(194만9690주)에서 22.80%(263만4112주)로 늘어났다고 18일 공시했다.

최대주주이자 회사 임원인 마대열씨가 62만9899주를 장외매수하는 한편 박원택씨는 보유지분 전량(5만3510주)을 장외매도해 최대주주 특수관계인에서 제외됐다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

김성은기자 gttsw@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
티에스엠텍,아시아경제,2014.12.15. 오후 12:17,"티에스엠텍, 111억원 규모 화공장치 공급계약 체결","[아시아경제 배경환 기자] 티에스엠텍은 릴라이언스(Reliance)와 111억7147만원 규모의 화공장치 장비공급 계약을 체결했다고 15일 공시했다.

배경환 기자 khbae@asiae.co.kr

▶ 아시아경제 기획특집 韓 주변 리더십 大충돌 ""아베vs시진핑""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
티에스엠텍,한국경제,2014.12.15. 오후 12:46,"티에스엠텍, 111억 장비 공급계약","[ 한민수 기자 ] 티에스엠텍은 15일 릴라이언스와 111억7100만원 규모의 화공장치 장비 공급계약을 체결했다고 공시했다. 이번 계약금액은 지난해 매출의 5.49%고, 계약기간은 내년 12월10일까지다.

한경닷컴 한민수 기자 hms@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱] [기사보다 빠른 주식정보 , 슈퍼개미 APP] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
티에스엠텍,파이낸셜뉴스,2014.12.15. 오후 1:12,"[공시]티에스엠텍, 111억원 규모 공급계약","티에스엠텍은 릴라이언스(Reliance)와 111억7140만원 규모 화공장치 장비 공급계약을 체결했다고 15일 공시했다. 이는 지난해 매출액 대비 5.49%에 해당하며 계약기간은 내년 12월10일까지다.
mkchang@fnnews.com 장민권 기자


☞ 공식 SNS계정 [페이스북] [트위터] | ☞ 파이낸셜뉴스 [PC웹] [모바일웹] | ☞ 패밀리사이트 [부산파이낸셜뉴스] [fn아이포커스] [fn아트]


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
티에스엠텍,조선비즈,2014.12.15. 오후 1:44,"티에스엠텍, 릴라이언스와 112억 장비공급 계약","티에스엠텍은 릴라이언스와 111억7147만원 규모의 화공장치 장비공급 계약을 맺었다고 15일 공시했다. 계약금액은 최근 매출액 대비 5.49% 이며 계약기간은 2015년 12월 10일까지다.

[임솔 기자 sol2@chosun.com]

chosunbiz.com"
