종목명,신문사,시간,제목,본문
에스에스컴텍,아시아경제,2015.09.23. 오후 4:32,"유원컴텍, 에스에스컴텍으로 상호 변경","[아시아경제 박미주 기자]유원컴텍은 에스에스컴텍으로 상호를 변경했다고 23일 공시했다. 회사 측은 ""대표이사 변경 및 회사의 영업목적, 전략에 따라 그에 적합한 상호로 변경했다""고 전했다.

박미주 기자 beyond@asiae.co.kr

▶ 네티즌 수사대의 진화, 궁금증 제로 ""짜장뉴스""

▶ 재미있는 동영상이 모두 모였다 ""펀캐스트""

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
에스에스컴텍,머니투데이,2015.09.23. 오후 4:33,"유원컴텍, 상호 변경…'에스에스컴텍'","[머니투데이 백지수 기자] 유원컴텍은 상호를 에스에스컴텍으로 변경한다고 23일 공시했다. 회사측은 ""대표이사 변경과 회사의 영업 목적·전략에 따라 그에 적합한 상호명으로 변경하는 것""이라고 밝혔다.
['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]

백지수 기자 100jsb@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에스에스컴텍,이데일리,2015.09.23. 오후 4:36,"유원컴텍, 에스에스컴텍으로 상호 변경키로","[이데일리 정병묵 기자] 유원컴텍(036500)은 에스에스컴텍으로 상호를 변경하기로 했다고 23일 공시했다.





정병묵 (honnezo@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에스에스컴텍,머니투데이,2015.11.09. 오후 4:32,"에스에스컴텍, 38만1342주 전환청구권 행사","[머니투데이 박상빈 기자] 에스에스컴텍은 38만1342주에 대한 전환청구권을 행사했다고 9일 공시했다. 이는 발행주식총수대비 2.11%다.
['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]

박상빈 기자 bini@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에스에스컴텍,이데일리,2015.11.09. 오후 4:35,"에스에스컴텍, 38만주 전환청구권 행사","[이데일리 이유미 기자] 에스에스컴텍(036500)은 38만1342주의 전환청구권이 행사된다고 9일 공시했다. 이는 총 발행주식 수의 2.11% 규모다. 전환가액은 3409원이며 전환청구권은 다음달 18일에 상장될 예정이다.

이유미 (miyah31@edaily.co.kr)


▶ 퀴즈로 배우는 경제 상식! 이데일리 '경제 퀴즈'
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에스에스컴텍,머니투데이,2015.11.16. 오후 4:19,"에스에스컴텍, FM사업부 생산·판매 중단","[머니투데이 김남이 기자] 에스에스컴텍은 FM사업부(용성사업장) 생산 및 판매를 중단한다고 16일 공시했다. 중단사업부의 3분기 기준 매출은 14억원으로 매출액 대비 1.76%다. 회사는 FM사업부 업황개선와 매출지연으로 적자상황 지속됨에 따라 사업중단을 결정했다고 설명했다.

['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]

김남이 기자 kimnami@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에스에스컴텍,이데일리,2015.11.16. 오후 4:26,"에스에스컴텍, FN사업부 생산·판매 중단 결정","[이데일리 이명철 기자] 에스에스컴텍(036500)은 FN사업부의 업황개선·매출 지연에 따라 오는 30일 해당 사업부 생산과 판매를 중단키로 결정했다고 16일 공시했다. 올 3분기 해당 사업부의 매출액은 전체 1.76% 수준이다. 회사는 적자사업부의 폐지와 경쟁력 있는 EP사업부에 대한 집중을 통해 영업수지를 개선하고 영업이익을 창출하도록 경영전략 수립할 계획이다.



이명철 (twomc@edaily.co.kr)


▶ 퀴즈로 배우는 경제 상식! 이데일리 '경제 퀴즈'
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에스에스컴텍,아시아경제,2015.11.16. 오후 4:53,에스에스컴텍 전재석 대표 “부실 털고 새출발…화장품·휴대폰 사업 진출”,"에스에스컴텍 전재석 대표이사(사진=배요한)


[아시아경제 팍스넷 배요한 기자] 에스에스컴텍이 FM(사출성형) 사업을 과감히 정리하고 본격적으로 재무구조 개선에 나선다.

전재석 대표는 16일 팍스넷과의 인터뷰에서 “그동안 실적이 부진했던 FM사업부를 정리해 실적 부진의 악순환 고리를 끊겠다”면서 “영업중단 사업손실 처리로 인해 올해 4분기에는 실적이 흑자로 돌아설 전망”이라고 밝혔다.

에스에스컴텍의 사업부문은 EP(기능성화학소재), FM(사출성형), IT기기 부품 생산 및 모듈 조립 부문으로 이뤄져 있다. 매출 비중은 올해 반기 기준으로 IT기기 부문이 79.5%로 가장 높고 EP부문(16.4%), FM부문(3.3%)이 뒤를 잇고 있다.

회사 측은 100억원이 투입된 FM 사업부문이 매각으로 약 80억원의 자금을 회수할 수 있을 것으로 보고 있다.

에스에스컴텍은 부실사업 정리와 함께 신사업을 통해 제 2의 도약을 꿈꾸고 있다. 전 대표는 “롤투롤의 원천기술을 보유하고 있는 토바와 함께 반도체 관련 전자사업에 박차를 가하고 있다”면서 “막바지 협의 중에 있는 공급 계약이 있다”고 전했다.

또 “자세히 밝힐 수는 없지만 한류를 이용한 휴대폰 관련 사업과 화장품 사업에 진출해 매출 구조를 다각화할 계획”이라고 말했다.

한편 에스에스컴텍은 이날 연결기준 올해 3분기 영업손실이 21억7474만원으로 적자가 지속됐다고 공시했다. 같은 기간 매출액은 282억573만원으로 6.89% 증가했지만, 38억8094만원의 당기순손실을 기록했다.



▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 재미있는 동영상이 모두 모였다 ""펀캐스트""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
에스에스컴텍,이데일리,2015.11.18. 오후 4:42,"에스에스컴텍, 32만주 전환청구권 행사","[이데일리 이유미 기자] 에스에스컴텍(036500)은 32만2674주에 대한 전환청구권이 행사됐다고 18일 공시했다. 이는 전체 발행주식수의 1.79%에 해당한다. 전환가액은 3409원이며 상장예정일은 다음달 2일이다.





이유미 (miyah31@edaily.co.kr)


▶ 퀴즈로 배우는 경제 상식! 이데일리 '경제 퀴즈'
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에스에스컴텍,머니투데이,2015.11.18. 오후 4:51,"에스에스컴텍, 32만주 전환청구권 행사","[머니투데이 박광범 기자] 에스에스컴텍은 32만2674주에 대해 전환청구권이 행사됐다고 18일 공시했다.
이는 전체 발행주식수의 1.79%에 해당한다. 전환가액은 3409원이고, 상장예정일은 다음달 2일이다.

['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]

박광범 기자 socool@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
