종목명,신문사,시간,제목,본문
레이젠,아시아경제,2017.02.23. 오전 10:32,[CEO인터뷰] 레이젠 정준기 대표이사 “中 진출로 성장동력 확보…올해 매출액 200% 증가 전망”,"[팍스넷데일리 이정희 기자] 초박형 도광판(LPG) 생산업체 레이젠이 올해 영업적자 탈출에 도전한다. 기존 주력사업인 도광판 ·백라이트 유닛 분야와 함께 신사업인 전장차 분야에서도 가시적 성과를 낼 전망이다.

정준기 레이젠 대표이사는 팍스넷데일리와 가진 인터뷰에서 “기존 고객사의 주문 증가와 중국 고객사의 신규수주로 올해 목표 매출액은 전년대비 200% 성장할 것으로 기대한다”며 “당장 3월부터 공장을 풀 가동할 계획”이라고 전했다.

레이젠은 지난해 6월 픽솔1호투자조합으로 최대주주가 바뀌면서 현재 정준기 대표이사 체제로 변경됐다. 정준기 대표는 선임 이후 ‘신뢰 회복’에 집중했다.

그는 “지난해 레이젠은 LCD(액정표시장치) 업황 악화와 경영권 불안정에 대한 우려가 겹치면서 매출이 급락했다”며 “올해는 주 고객사와 관계 회복으로 다시 예전 수준의 물량을 생산할 예정이며, 특히 해외 고객사의 신규 수주도 예상돼 ‘기회의 해’가 될 전망”이라고 말했다.

현재 레이젠은 기존 고객사 수주 증가로 3월부터 공장을 풀 가동할 예정이다. 특히 주문량 증가에 선제적으로 대비하기 위해 중국 연태법인과 국내 안성법인 등 라인 증설도 계획하고 있다.

정준기 대표는 “고객사 다변화를 위해 중국 로컬영업에 집중했으며 올해부터 본격적인 결과물이 나올 전망”이라며 “중국 법인들의 라인을 증설해 현지 고객사 물량을 맞출 계획”이라고 설명했다.

특히 레이젠은 기술적 우위를 내세워 중국 디스플레이업체인 트룰리(Truly)에 대량 납품을 앞두고 있다. 레이젠은 핵심기술인 BLU에 사용되는 도광판을 초박형용 0.22mm 이하 두께로 만드는 것이다. 초박형 도광판 대량생산은 레이젠 만의 독보적인 기술이다.

신규사업인 전장차 분야에서도 오는 4월 첫 성과를 낼 전망이다. 중국 고객사에 차량용 LED 무드등 초도물량 50만개를 납품할 예정이다. 현재 시사출까지 완료했다.

정 대표는 “초도물량은 그리 큰 수준은 아니지만, 신규사업에서 성과를 냈다는 것에 의미를 둔다”고 전했다.

한편 국내 대기업들이 OLED(유기발광 다이오드) 투자를 늘린다는 소식이 나오면서 국내 LCD패널 기업들의 성장성이 불투명한 게 아니냐는 우려의 목소리가 높다. 실제 스마트폰용 LCD 패널 사용량은 점차 감소하고 있다는 조사 결과가 나오기도 했다.

그는 “산업의 발전 방향이 OLED로 흘러가는 건 대세”라면서도 “스마트폰 이외 제품은 가격 ·기술력 등 문제로 당분간은 OLED보다는 LCD 패널에 강세가 지속될 전망”이라고 내다봤다.

이정희 mango@paxnet.kr




▶ 세상의 모든 재미 [티잼]
▶ 맛있는 레시피 ▶ 양낙규의 [군사이야기]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,파이낸셜뉴스,2017.03.02. 오후 1:23,"[fnRASSI]레이젠, 52주 신저가 경신...-2.84% ↓","레이젠(047440)은 당일 1,710원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -2.84% 하락한 1,710원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 195만 주이다. 이는 60일 일 평균 거래량 85만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.

주주들의 손바뀜이 잦은 듯
최근 한달간 레이젠의 매매회전율을 분석한 결과 19일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 회전율이 높은 경우 유동성이 좋다고 할 수 있으나 이런경우 주가변동이 심한 경우가 많아 주의가 요구된다. 동종목의 경우 동기간 일평균 주가변동률은 5.26%를 기록했다.

기관/개인 순매수, 외국인은 순매도(한달누적)
전일 외국인과 기관이 각각 18,025주, 주를 순매수 했다. 4주간을 기준으로 보면 기관이 매수를 시작되면서 14,788주를 순매수했고, 개인들도 초반에 동종목을 순매수한 이후에 기세를 이어가며 82,166주를 순매수했다. 반면 그 동안 외국인은 매도 관점으로 접근하면서 96,954주를 순매도했다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레이젠,파이낸셜뉴스,2017.03.03. 오전 9:39,"[fnRASSI]레이젠(047440), 신저가 경신...-4.08% ↓","레이젠(047440)은 당일 1,645원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -4.08% 하락한 1,645원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 196만 주이다. 이는 60일 일 평균 거래량 84만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.


지표
항목
값
종합점수
성장성
매출액증가율
-0.25
1.07
자기자본증가율
-0.32
안정성
부채비율
110.9
4.86
유동비율
88.32
이익안정성
5
수익성
ROA
-19.32
0.64
ROE
-40.74
영업이익율
-11.58


레이젠의 퀀트 재무 점수는 6.57점으로 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 하락하여 이전보다 낮은 점수를 받았다.



외국인, 기관 모두 보유량 감소 (5일 누적)
최근 5일간 동종목의 외국인 투자자는 268,864주 매도하였고 마찬가지로 기관은 3,878주 매도하였다. 전날 외국인 139,430주 매도, 기관3,878주 매수하며 보유 비율이 변동했다.

다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.



'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레이젠,파이낸셜뉴스,2017.03.03. 오전 11:22,"[fnRASSI]레이젠, 52주 신저가 기록...-10.5% ↓","레이젠(047440)은 당일 1,535원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -10.5% 하락한 1,535원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 204만 주이다. 이는 60일 일 평균 거래량 87만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.

주주들의 손바뀜이 잦은 듯
최근 한달간 레이젠의 매매회전율을 분석한 결과 19일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 회전율이 높은 경우 유동성이 좋다고 할 수 있으나 이런경우 주가변동이 심한 경우가 많아 주의가 요구된다. 동종목의 경우 동기간 일평균 주가변동률은 5.83%를 기록했다.

외국인, 기관 모두 보유량 감소 (5일 누적)
최근 5일간 동종목의 외국인 투자자는 268,864주 매도하였고 마찬가지로 기관은 3,878주 매도하였다. 전날 외국인 139,430주 매도, 기관3,878주 매수하며 보유 비율이 변동했다.

다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.



'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레이젠,파이낸셜뉴스,2017.03.08. 오전 10:39,"[fnRASSI]레이젠, 52주 신저가 경신...-3.3% ↓","레이젠(047440)은 당일 1,465원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -3.3% 하락한 1,465원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 205만 주이다. 이는 60일 일 평균 거래량 91만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.


지표
항목
값
종합점수
성장성
매출액증가율
-0.25
1.03
자기자본증가율
-0.32
안정성
부채비율
110.9
4.86
유동비율
88.32
이익안정성
5
수익성
ROA
-19.32
0.66
ROE
-40.74
영업이익율
-11.58


레이젠의 퀀트 재무 점수는 6.55점으로 지난 분기에 비해 성장성 점수가 하락했다. 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 하락하여 이전보다 낮은 점수를 받았다.



외국인/기관 순매수, 개인은 순매도(한달누적)
전일 외국인과 기관이 각각 18,025주, 주를 순매수 했다. 4주간을 기준으로 보면 외국인이 8,255주를 순매수했고, 기관도 26,788주를 순매수했다. 반면 개인들은 매도쪽으로 방향을 잡으면서 35,043주를 순매도한 것으로 나타났다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레이젠,파이낸셜뉴스,2017.03.10. 오전 11:18,"[fnRASSI]레이젠(047440), 신저가 경신...-8.09% ↓","레이젠(047440)은 당일 1,420원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -8.09% 하락한 1,420원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 210만 주이다. 이는 60일 일 평균 거래량 98만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.

외국인/기관 순매수, 개인은 순매도(한달누적)
전일 외국인이 18,025주를 순매수했다. 4주간을 기준으로 보면 외국인이 22,788주를 순매수했고, 기관도 19,038주를 순매수했다. 반면 개인들은 매도 우위를 지속하면서 41,826주를 순매도한 것으로 나타났다.

주가등락폭 크고, 주주들의 손바뀜도 잦아
최근 한달간 레이젠의 매매회전율을 분석한 결과 17일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 회전율이 높은 경우 유동성이 좋다고 할 수 있으나 이런경우 주가변동이 심한 경우가 많아 주의가 요구된다. 동종목의 경우도 일평균 주가변동률이 7.76%에 달해 장중 주가변동이 상당히 크다는 것을 알 수 있다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레이젠,머니투데이,2017.04.20. 오후 3:39,"레이젠, 80억 규모 전환사채 발행 결정","[머니투데이 김남이 기자] 레이젠은 80억원 규모의 무보증 사모전환사채(BW)를 발행한다고 20일 공시했다. 표면이자율과 만기이자율은 각각 7%로 발행대상자는 에스디엑스다.


[▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]

김남이 기자 kimnami@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,이데일리,2017.04.20. 오후 3:52,"레이젠, 80억원 전환사채 발행","[이데일리 최정희 기자] 레이젠(047440)은 (주)에스디엑스를 상대로 80억원 규모의 전환사채를 발행키로 했다고 20일 공시했다. 사채 만기일은 2020년 4월 20일이며 표면 및 만기이자율은 각각 7%씩이다.

최정희 (jhid0201@edaily.co.kr)




＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레이젠,조선비즈,2017.04.20. 오후 3:57,"레이젠, 80억 규모 BW 발행","레이젠(047440)은 에스디엑스를 대상으로 80억원 규모의 무보증 사모 전환사채(BW)를 발행한다고 20일 공시했다. 표면이자율과 만기이자율은 각각 7%다.

[이승주 기자 sj@chosunbiz.com]



chosunbiz.com"
레이젠,아시아경제,2017.04.20. 오후 4:21,"레이젠, 에스디엑스 대상 80억 규모 사모 BW 발행","[아시아경제 임혜선 기자]레이젠은 에스디엑스를 대상으로 80억원 규모의 무보증 사모 전환사채(BW)를 발행한다고 20일 공시했다.

임혜선 기자 lhsro@asiae.co.kr

▶ 뉴스가 재밌다! 세상의 모든 재미 [티잼]
▶ 인기최신만화 ▶ 오늘의 띠별, 별자리 운세

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
