종목명,신문사,시간,제목,본문
한진피앤씨,아시아경제,2013.04.05. 오후 6:37,"한진피앤씨, 불성실공시법인 지정","[아시아경제 박혜정 기자]한국거래소 코스닥시장본부는 5일 소송 등의 제기·신청 지연 공시에 따른 공시불이행을 이유로 한진피앤씨를 불성실공시법인으로 지정한다고 공시했다. 불성실공시법인 예정일은 오는 8일이며 부과 벌점은 8.0점이다.

이에 따라 거래소 측은 8일 한진피앤씨에 대해 주권매매거래를 정지한다고 밝혔다.

[모바일] 더욱 빠르고 편리하게 만나는 실시간 모바일 뉴스

[루머&진실] 증권시장에서 떠도는 루머를 파헤쳐드립니다

박혜정 기자 parky@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
아이 없는 '한가인-연정훈' 이상하다 했더니
속옷 모델 '전효성' 몸매 찍힌 사진이…'충격'
""이혼 '임창정-김현주' 이상한 소문 돌더니만""
'피소' 류시원 전 부인 협박했다더니 '충격 진실'
'성폭행 혐의' 박준 뭔가 이상하더니만 결국"
한진피앤씨,머니투데이,2013.04.05. 오후 6:50,한진피앤씨 불성실공시법인 지정…8일 거래정지,"[머니투데이 심재현 기자]한국거래소는 한진피앤씨가 소송 관련 지연 공시한 데 대해 불성실공시법인으로 지정한다고 5일 밝혔다.

또 오는 8일 거래를 정지시키기로 했다.


▶ 핫포토 갤러리

▶ [세상에 이런일이! 지구촌 요지경]


[관련기사]
☞ 현대차처럼 포스코 계열사도 '형님덕 볼까?'

☞ '우산' 걷힌 동양, 유동성 우려 부상하나

☞ [기자수첩] 몸값 올라도 불안한 채권맨





심재현기자 urme@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
한진피앤씨,머니투데이,2013.04.23. 오후 6:10,"한진피앤씨, 180억원 규모 유증 결정","[머니투데이 심재현 기자]한진피앤씨는 운영자금 마련을 위해 180억원 규모의 주주배정 유상증자를 결정했다고 23일 공시했다. 신주는 170만주, 증자전 발행주식총수는 2422만606주다. 신주배정기준일은 5월29일이다.



[관련기사]
☞ 안 팔린 회사채 1조원, '금리인하 베팅' 증권사 눈물

☞ 나흘차 희비…초저금리 회사채 사라진다

☞ 외인 국채선물 2.2조 매도…채권딜러 ""멘붕""

☞ 주식·채권·환율 '트리플약세' 대기업도 기댈곳 사라진다




▶ 핫포토 갤러리


심재현기자 urme@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
한진피앤씨,아시아경제,2013.04.23. 오후 6:11,"한진피앤씨, 180.2억원 주주배정 유상증자","[아시아경제 김혜원 기자] 한진피앤씨는 23일 180억2000만원 규모의 주주배정 유상증자를 결정했다고 공시했다.

[모바일] 더욱 빠르고 편리하게 만나는 실시간 모바일 뉴스

[루머&진실] 증권시장에서 떠도는 루머를 파헤쳐드립니다

김혜원 기자 kimhye@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
재벌가 며느리 '노현정' 잘 사나했더니…'충격'
""갑자기 결혼한단 '장윤정' 이상하다 했더니""
'오연수-손지창' 7년만에…""어떻게 이럴수가""
프로포폴 맞은 '이승연' 억울하다더니만 '대반전'
'김현철 예비신부' 예쁘다고 하더니 얼굴이…'충격'"
한진피앤씨,머니투데이,2013.04.24. 오후 3:58,"한진피앤씨, 잠비아 KZ사 지분 60% 개인에 매각","[머니투데이 김성은 기자]한진피앤씨는 잠비아 KZ사(社)의 지분 60%를 개인 정홍규씨(KZ사 개인주주)에게 매각했다고 24일 공시했다.

회사 측은 ""KZ사는 잠비아 라마깜비 지역 광구에 대한 광업권(SML)을 확보한 ZAMKOR Mining Co Ltd의 지분을 72% 소유한 회사이며 동 및 우라늄 개발 사업 추진 목적으로 KZ사 지분 70%를 10억원에 취득, 이를 지난 2008년 2월 공시한 바 있다""고 설명했다.



[머니투데이 핫뉴스]
☞ '승무원 폭행' 기내식 라면 맛없는 이유?
☞ ""에이핑크 탈퇴"" 홍유경, 굴지의 철강사 대표 딸
☞ 美 '테러범 형제' 만든건 엄마? 드러난 가정사
☞ '한전'취업 수도공고생, 대학간 친구들 보면...
☞ ""새벽2시에 줄섰어요"" 40~70대 그들은 왜?




▶ 핫포토 갤러리


김성은기자 gttsw @
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
한진피앤씨,매일경제,2013.04.24. 오후 4:40,"[공시] 한진피앤씨, 잠비아 KZ 지분 60% 매각","한진피앤씨는 24일 KZ 코퍼레이션 본사 지분 60%를 개인에게 매각했다고 공시했다. KZ는 잠비아 라마깜비 지역 광구에 대한 광업권을 확보한 ZAMKOR 마이닝 지분 72%를 보유한 회사로, 한진피앤씨가 70%의 지분을 10억원에 취득한 바 있다.
[한민수 기자]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
한진피앤씨,머니투데이,2013.04.25. 오후 2:14,"[더벨]한진피앤씨, 차입금 상환용 180억원 증자","[더벨 김경은 기자][BW 발행·유전 매각 등 자금 확충 활발]

더벨|이 기사는 04월24일(13:54) 자본시장 미디어 '머니투데이 thebell'에 출고된 기사입니다.


한진피앤씨가 차입금 상환을 위해 유상증자를 실시한다.

24일 금융감독원에 따르면 전일 한진피앤씨는 운영자금 마련을 위해 180억원 규모의 주주배정 유상증자를 결정했다고 공시했다. 신주는 1700만주, 증자전 발행주식총수는 2422만606주다. 주주배정 방식으로 실권주는 이사회 결의를 통해 처리할 예정이다.

이번 한진피앤씨의 증자는 악화된 재무 상황을 타개하기 위한 일환으로 해석된다. 지난해 12월말 한진피앤씨의 단기 차입금은 총 475억 원이지만 보유현금은 3700만원에 불과해 채무 상환 압박에 시달리고 있는 상태다.

IB(투자은행) 업계 관계자는 ""한진피앤씨는 자금조달 방안으로 당초 사채 발행 등을 추진해왔지만, 투자자 유치에 어려움을 겪자 증자를 택한 것으로 보인다""고 말했다.

납입일은 오는 7월 8일로 3개월 뒤다. 재무 악화로 인해 투자환기종목 지정을 염두에 두고 증자 납입 일정을 최대한 늦춘 것으로 전해졌다.

한진피앤씨는 지난해 이수영 대표가 양승갑 외 1인에게 회사 주식 70만주를 담보로 맡기고 65억 원을 빌려 보유 워런트를 행사해 주당 6050원에 107만주를 취득했다. 하지만 이 대표가 기한내 이를 갚지 않자 양 씨의 반대매매로 이 대표 일가의 보유 주식 38.2%(876만주)가 처분됐다. 현재 이종상 대표의 지분은 191만주(8.36%), 이수영 대표의 지분은 72만주(3,1%)로 줄었다.

한편 한진피앤씨는 자금 조달을 위해 지난해 2월 장보인트러스트코리아를 대상으로 140억 원 규모의 신주인수권부사채(BW)를 발행했고, 지난해 3월 200억 원에 지분 51%를 취득한 콜롬비아 유전 매각을 추진 중이다.



[관련기사]
☞ [더벨]한진피앤씨, 콜롬비아 유전 매각




▶ 핫포토 갤러리


김경은기자 kkeun@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
한진피앤씨,헤럴드POP,2013.05.09. 오후 4:41,"＜생생코스닥＞한진피앤씨, BW 행사가 3726원→2609원 조정","한진피앤씨는 시가하락에 따라 신주인수권 행사가액을 3726원에서 2609원으로 조정했다고 9일 공시했다.

이로써 조정후 행사가능 주식수는 268만3020주이다.


[오늘의 인기기사]
◆'캠핑 대목' 프라도 텐트 반값할인 '관심폭발'
◆신현준 재벌 조카, ‘화성인’ 출연…“재벌 할아버지 몰래”
◆영화같은 ‘부산발 로또’ 대박…1등 3명 ‘싹쓸이’
◆택연 이연희 웨딩사진, “최고 비주얼 부부”
◆2000만원대 수입차 뚜껑 열어보니…, ‘구관이 명관’

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
한진피앤씨,헤럴드POP,2013.05.27. 오후 5:04,"＜생생코스닥＞한진피앤씨, BW 행사가 3367원→2357원 조정","한진피앤씨는 시가하락에 따라 신주인수권 행사가액을 3367원에서 2357원으로 조정했다고 27일 공시했다.

이로써 조정후 행사가능 주식수는 593만9753주이다.


[오늘의 인기기사]
◆캠핑족만 아는 ‘캠핑용품’ 알뜰 구매 비결은?
◆정인영 물벼락에 KBSN 피디 “축하는 당신들끼리…”
◆장윤정 어머니 “딸이 나를 정신병원 넣으려고…”
◆남매가 만든 28억원 로또 1등…""어떤일이?""
◆'칩거 15일째' 윤창중, 뭐하고 있길래…

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
한진피앤씨,머니투데이,2013.06.07. 오후 5:09,"한진피앤씨, 지산스틸과 소송결과 17.5억원 지급","[머니투데이 최경민 기자]한진피앤씨는 7일 약정금 소송 결과, 오는 28일까지 17억5000만원을 지산스틸에 지급할 예정이라고 공시했다.

회사측은 ""서울고등법원에서 27억6240만원을 지급하라는 판결이 선고되었으나, 당사가 그 판결에 불복 상고했다""며 ""종전의 고등법원 판결금액보다 감액된 금액을 지급하는 것으로 결정됐다""고 설명했다.



[머니투데이 핫뉴스]
☞ 故변두섭 예당회장 발인… 미망인 양수경 오열
☞ 경매서 모텔 낙찰받은 50대男, 수억원 날린 사연?
☞ 아파트 200채 산 30대女 ""이자빼면 월수입...""
☞ '짝' 여자 5호, 학창시절 ""푸근한 엄마였다""
☞ 햇빛이 선명하게 나뭇잎을 핥고 있었다? ""필적 확인용""




▶ 핫포토 갤러리


최경민기자 brown@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
